PUMA2020,elasticity,delta_bar,A_g,α_g,delta_g,HDD_g,CDD_g
1209508,0.31953108,0.01966025564013718,-0.01220494818545815,-0.016998933908806347,0.5314580526419329,-48.9503748271604,276.3475048587314
1209509,0.35285643,0.11443741808141764,-0.012340944044371341,-0.017312255661452607,0.5314579040063009,-43.81453031364227,278.4175820156106
1209510,0.47433415,0.1646554235523304,-0.012088688839375736,-0.016891651347852817,0.5314579697407246,-45.9786986775399,273.2700942689432
1209701,0.54807961,0.005197741952709434,-0.01280678753529091,-0.017997375145974704,0.7467887257692523,-44.018633903140085,288.66970328741985
1209702,0.52860314,0.06035466011816684,-0.012827896660790821,-0.018155651087425402,0.7467889198936147,-38.1942576058864,288.09802954821276
1209703,0.33335915,0.008609733794606686,-0.012603968961085961,-0.017680954066104843,0.7467877823790111,-44.76124346065132,284.35383844555344
1209901,0.29404733,0.15320247130225234,-0.012387846320784103,-0.017982128747722443,0.8314291700163823,-16.28362719755423,274.5557829185152
1209902,0.28103241,0.1423201356904406,-0.01234599122787392,-0.01792858626081069,0.8314295641700165,-15.897835548975142,273.56937929431183
1209903,0.29194161,0.05304651978415926,-0.012414560003663611,-0.018080328791560903,0.8314289880659355,-13.594167448057465,274.6638763156333
1209904,0.29149416,0.04964733143204665,-0.012425044686021274,-0.01810206256536092,0.8314296534707252,-13.309265005558352,274.84319588961176
1209905,0.27050978,0.04310720006196114,-0.012425044686021274,-0.01810206256536092,0.8314293759661758,-13.309265005558352,274.84319588961176
1209906,0.24506488,0.05025094108735234,-0.012427721746597016,-0.018109047639763565,0.8314295179366216,-13.170689191960099,274.87728791780467
1209907,0.22871155,0.05091048824682129,-0.012477136167176328,-0.018237981369332086,0.8314299517986004,-10.612792819582149,275.50657432050315
1209908,0.15906662,0.05970612982602989,-0.012477136310323848,-0.018237981742837306,0.8314290376028857,-10.612785409669563,275.5065761434687
1209909,0.24273089,0.0687713702006418,-0.012492645294638893,-0.018257846560005946,0.8314294371376943,-10.754581814379009,275.8718729678808
1209910,0.47105083,0.19996695244906756,-0.0124944490253675,-0.018191704734472635,0.8314295830457438,-13.909659155937211,276.4718698361972
1209911,0.4593057,3.0383960036245194,-0.012865612417568959,-0.018695234932441955,0.8314288111038832,-16.01372031668381,284.98516561697585
1210101,0.4292118,1.0748890722407693,-0.012366536914884338,-0.017185761988525415,1.6109821194328384,-51.35138716573061,280.3176129589201
1210102,0.22470942,0.5337577691453256,-0.012529509868036175,-0.017395765157649297,1.6109816148012694,-52.78375202722288,284.1460144617693
1210103,0.0053096986,0.14093398208000105,-0.012601736438945927,-0.0175483157661398,1.6109824053120114,-50.69129206044591,285.3582435227092
1210104,0.47224981,0.3092522608596704,-0.012568089318858363,-0.017575612385400435,1.6109823894233262,-47.15604783031155,283.9923970676291
1210301,0.14260249,3.206294539495445,-0.012700768905286649,-0.017772831227964886,1.5283054888378427,-47.11853550083964,286.8953737465669
1210302,0.13496095,1.6865815914447235,-0.012723748781885242,-0.017827665558302015,1.528305917594161,-46.16401045587572,287.229764617935
1210303,0.096315593,1.2879829957701383,-0.012678627503822534,-0.01779195445148714,1.5283057919510545,-44.738955607379836,285.9871281632086
1210304,0.089632772,1.5316280322998919,-0.0128233413141182,-0.018073684326489807,1.5283058080475513,-41.643322388508565,288.61079441809477
1210305,0.062433813,1.0276286484263744,-0.01292329272553964,-0.01826798285013087,1.5283058170044401,-39.518406692566295,290.4252592050313
1210306,0.11911809,1.9874874362148662,-0.012681589611648978,-0.01779840837805403,1.5283059588035717,-44.64407986389784,286.03523374005596
1210307,0.15044093,1.321756810800714,-0.012692052181144607,-0.017829869614824377,1.5283053179515913,-43.9116645966128,286.1345759731836
1210308,0.082100309,1.1381214351646705,-0.012713436210160677,-0.017877651275574582,1.5283056222935991,-43.17219794238975,286.4721713485534
1210501,0.39377898,0.030514018567540227,-0.012553091142679435,-0.0176057002310119,0.39377139980740156,-44.758550869978144,283.23761852469863
1210502,0.47355485,0.03356755853733126,-0.012971136279142675,-0.01828149932935304,0.3937711720837606,-42.14586731786061,291.94117992143305
1210503,0.6040585,0.022408062643607642,-0.012957724165780202,-0.018266692537379375,0.3937713726371362,-41.914473656565505,291.6059518069821
1210504,0.65210992,0.14418676669957495,-0.012980874589763023,-0.01837722520110819,0.3937711819988164,-38.41771051498763,291.49250098540404
1210505,0.68595231,0.03150112775603288,-0.012531818065898937,-0.017536694060537726,0.393771358562968,-46.47870882493045,283.07665805659815
1210799,0.65119779,0.60879000063473,-0.011608050776897834,-0.015637292390414906,0.9981863346357204,-70.87055638108886,267.15136586808455
1210902,0.8507728,0.5038985751994786,-0.011560413323518346,-0.015337213710185028,1.0324976366576308,-81.39619131956918,267.97637002646616
1210903,0.38835457,0.5039195830281609,-0.011311345746318464,-0.015060640633246455,1.0324968204683327,-77.17275999764516,261.7641469802498
1211101,0.37714928,0.8498142547062235,-0.012248903776344655,-0.017607347543681633,0.8223164934954589,-24.03744171757692,272.88611961089975
1211102,0.38167441,0.30081524746535526,-0.01233147775999491,-0.017740832193519494,0.8223169738905105,-23.5214631787553,274.6052985031322
1211103,0.41562378,0.19580345757188009,-0.012371804467198938,-0.017818872498248046,0.8223167065822973,-22.68027672952801,275.34023484009026
1211300,0.69750452,0.2128496731512517,-0.011550899865785277,-0.014434861530847158,0.5013772607464305,-122.12407381765836,275.0022996427261
1211501,0.29807726,0.2442902632440661,-0.01270040388822691,-0.017983934026703532,0.7133290190388062,-37.41452830747737,285.16363086661136
1211502,0.23160365,0.4428676152359088,-0.0126824304145173,-0.018023351934543803,0.7133298633621884,-34.38730331384722,284.2317449859532
1211503,0.17722879,2.7886588042569778,-0.012765182677365686,-0.0182255348517179,0.7133292898010223,-30.733554024360963,285.3974663369081
1211701,0.35181844,0.07633694345840195,-0.012227475210718743,-0.016968485304753908,0.549082139555446,-51.87540529369354,277.3610963508259
1211702,0.29059607,0.068539290570891,-0.012197437600558062,-0.01691191791656427,0.5490824914790583,-52.43037519465333,276.8009570095341
1211703,0.33106202,0.04371284006916347,-0.012323363069881802,-0.01714906311114181,0.549081951994399,-50.10379711919715,279.1492067225285
1211704,0.45824456,0.22992039755620447,-0.012011351110109135,-0.01673520972318472,0.549082249531939,-47.90266412792315,271.91584845494106
1211900,0.47989654540423754,0.057656986356653804,-0.01210276520467163,-0.016667269693817783,0.5604848324464539,-57.222158484152615,275.5759800086243
1212701,0.47709024,1.2552855300709966,-0.011878423171807137,-0.016267023330342585,0.9077900597556952,-60.34740051417243,271.2113402625424
1212702,0.43743399,0.39175318032492223,-0.011646350450149265,-0.015909940651621334,0.907790309604093,-60.968861342687084,266.23241725932087
1212703,0.4815602,0.26564570148482636,-0.011668479521921137,-0.015980263038842025,0.9077894452892913,-59.24645124680044,266.4117494960575
1212704,0.44426438,1.2172433383339636,-0.011819773285060023,-0.01632602050801142,0.9077895181481876,-53.66169102614383,268.7375654028901
1300100,0.69181472,0.44112056106741193,-0.009292123099173856,-0.009034832992171962,0.08244052129135729,-216.4137077324906,242.21653797822432
1300200,0.7596187,0.3470983491224473,-0.009624921315522703,-0.009701987712941559,0.10079759666321438,-208.4115603226121,248.0933103977163
1300300,0.5109067,0.8597596739358797,-0.008602124345077317,-0.007729990834281639,0.06629427155737548,-229.41068771125666,229.39366042847578
1300400,0.6300584505273322,0.8594802226627031,-0.008956839531393118,-0.00847837784632013,0.14589799768549347,-219.1715067185882,235.3537003467913
1300500,0.5922024086387747,0.15908696694925809,-0.010045222230258288,-0.010684450695819171,0.06469597338736925,-191.8911936423036,254.37589690265236
1300601,0.4464477259030659,0.00868711089462552,-0.009613015907836451,-0.009837410191244397,0.257716289708703,-201.39429585655125,246.58573912882713
1300602,0.44645948138856484,0.008688059033957935,-0.009729967676318447,-0.01006409645937234,0.2577151064182787,-198.93821162168712,248.7141927731165
1300701,0.57287282,0.019720055411517886,-0.009389810199876858,-0.009375212568730671,0.3255066922006273,-207.43717671419608,242.76428358030367
1300702,0.46583951,0.01971859441972469,-0.009628383664887396,-0.009861763224404671,0.3255067116824882,-201.32071867821614,246.90968171449447
1300801,0.57390982,0.4203208402701731,-0.009414234291675112,-0.009408827791013253,0.13131510850460756,-207.55358553071872,243.3205775103933
1300802,0.44878387,0.2109866506548756,-0.009570262408879896,-0.00972902602322848,0.13131458556647016,-203.46206342712074,246.01546321578016
1300900,0.52233887,1.183167648133529,-0.009665789970164115,-0.009886509138893336,0.12761224497940515,-202.7249115185482,247.979424418078
1301000,0.60768336,0.6215206034187893,-0.009630602738269127,-0.00989803742390041,0.08334765722197661,-199.80812876766657,246.68966187033394
1301100,0.6258918,0.04119553603526474,-0.009877487697498197,-0.010380797463585514,0.25210862128456135,-194.42958507197253,251.14840650397312
1301200,0.510059,0.20031978547280924,-0.010082109910699683,-0.010830579951660244,0.19748734845982538,-187.69466298303888,254.43940089610305
1301301,0.30913693,0.10754051309541608,-0.009743247028618476,-0.010081394854955652,0.340568839534359,-199.046352594461,249.02461589108793
1301302,0.41178146,0.06935871380653577,-0.009660774866653177,-0.009916029494310521,0.340568425181075,-201.03099811823648,247.56855156602833
1301303,0.21065505,0.06900270405946005,-0.00995062051648327,-0.010533417391228164,0.34056847046019084,-192.3954549612545,252.39087065064544
1301304,0.47037357,0.1227950337898217,-0.009955835189253111,-0.010547245241298183,0.340568776875636,-192.1153633086865,252.45547438713757
1301305,0.32581589,0.06963215579668672,-0.00997472675997235,-0.010586126945587304,0.34056853206956283,-191.61480053829706,252.78084746343328
1301401,0.35510328,0.12173080521789927,-0.009662984428424838,-0.00992656490573069,-0.03237308682035183,-200.69790676737463,247.55783932545117
1301402,0.2660456,0.08981347281766229,-0.009642252190801321,-0.009891892117331335,-0.03237317348982343,-200.88055898643628,247.1356297936723
1301403,0.33938077,0.06104802902206906,-0.010037798721222853,-0.010715294784310662,-0.032373094894819425,-189.97312450904084,253.87239100320357
1301404,0.29249433,0.048113541313206706,-0.010044525708507307,-0.010729450730250998,-0.03237365631153083,-189.78063208228784,253.98571992047894
1301405,0.17910929,0.035650365416058954,-0.010249689987585596,-0.011178495661991606,-0.03237319053125699,-183.1163182359614,257.3011439758089
1301406,0.33612779,0.061976906407993464,-0.010189316974619712,-0.011044666252151093,-0.03237340775420158,-185.15491205769632,256.3392930326108
1301407,0.30887485,0.18137687046747214,-0.010294208111281226,-0.011270676368113994,-0.032373326802712994,-181.9112597161319,258.0633621706556
1301408,0.51443315,0.2827095666130248,-0.010275106967534515,-0.011237400737312104,-0.03237333302967075,-182.14055552587436,257.68520761609864
1301501,0.22368945,0.06502216242714806,-0.010044516232699039,-0.010729481275934608,0.23002808248311937,-189.77858840313235,253.9851490957108
1301502,0.3134791,0.08776229630900409,-0.010043417190507487,-0.010733024086647513,0.2300287097665077,-189.54155431020556,253.9189425530735
1301503,0.35427764,0.08652206173064363,-0.010092507316916195,-0.010833206089890718,0.23002827472600765,-188.27993745068179,254.77137741812982
1301504,0.36172757,0.05021637714168959,-0.010114274201501674,-0.010882109894001991,0.23002900626906966,-187.51500450953947,255.11284513221372
1301505,0.41776893,0.12180421183856129,-0.010353996921332355,-0.011395302841977236,0.23002880040339166,-180.2549773217218,259.08031222891015
1301506,0.43296659,0.13611945762359273,-0.010348047702916119,-0.01137230334706598,0.2300290989978188,-180.90574172788095,259.0654432217534
1301601,0.18679084,0.053412580883417965,-0.010044233798649917,-0.010730391714480661,0.1686282305478725,-189.71767491031054,253.9681352066542
1301602,0.40806898,0.15085455479560173,-0.009633733338690222,-0.009883173289412208,0.1686273258287199,-200.7021390650793,246.91711984906502
1301603,0.50769597,0.13607859566208907,-0.009936502950744846,-0.010511649610007771,0.16862789200852482,-192.43534831420143,252.0883612300412
1301604,0.25394821,0.0960782832571829,-0.00996169974002607,-0.010563586536425659,0.16862677995060624,-191.76413621585039,252.5216939336504
1301605,0.23579837,0.060209412307490454,-0.009942835855751432,-0.010523980554833064,0.16862714013836277,-192.29978679661147,252.20316071938564
1301606,0.26270154,0.04337131411600501,-0.01004334378439911,-0.010733260714457727,0.16862773228017597,-189.52572257012628,253.91452055300732
1301607,0.40611053,0.07711810969203202,-0.010046285092210611,-0.010738709884905016,0.1686277558860522,-189.47550397931445,253.9701025097162
1301700,0.4913277044367118,0.08200872999803815,-0.010094941554636232,-0.010810701225165548,0.048354823625494155,-189.4770183608304,255.03739919646839
1301800,0.54784846,0.1913921217078688,-0.010241101546561765,-0.01112038336666957,0.08062878402946719,-185.19790541540917,257.4825565883022
1301900,0.72281396,0.09771010417290907,-0.010411570156047963,-0.01145942020629605,0.13239325735875027,-181.222712362762,260.5147834689986
1302000,0.5909561886994246,0.11504595973579225,-0.010523376355076509,-0.011722951446820756,0.5068473665095472,-176.72802026347904,262.16827454409406
1302100,0.49494013,0.11645179584192895,-0.010490141352818585,-0.011658631011515368,0.16591838546400475,-177.42146259052384,261.5626140307418
1302201,0.55251628,0.053393823205356156,-0.01046417679483595,-0.011625460957771928,0.10780328571165945,-177.18008906420803,260.9503402687727
1302202,0.58234733,0.11764738722193635,-0.010721302776744296,-0.012148522629145253,0.10780327771078359,-170.6487542268373,265.42889662240526
1302301,0.25244403,0.05000564904785335,-0.010300707674607026,-0.01129015853960861,0.2521877888854499,-181.45912001631086,258.1255821653321
1302302,0.38934278,0.06581809379795864,-0.01041258851226542,-0.011535456574629229,0.2521888658391276,-177.80550086455216,259.93011116816433
1302400,0.51351619,0.04347847449244637,-0.01047379366414175,-0.011668169546751726,0.12654935011458185,-175.8745749225157,260.92933598715194
1302500,0.56190449,0.06095230731367192,-0.010565072566811905,-0.011862034001389802,0.1550348297282873,-173.18094757968964,262.45259303086385
1302600,0.66712058,0.06467913694009701,-0.01009259924974109,-0.01087175482048194,0.165550295536266,-186.51868676012492,254.46053974776538
1302700,0.63245332,0.8178458731594153,-0.010574415107221093,-0.01189895389114896,0.25748205320195716,-172.1222309040764,262.46941178824807
1302800,0.61163193,0.1697849903170227,-0.010789588753023755,-0.012342527871723071,0.1844164384952728,-166.388112855853,266.16957164816154
1302900,0.88671243,0.18458862557763056,-0.011157525930047034,-0.013067526772541103,0.17122224568488262,-158.11868867736558,272.7694585160898
1303000,0.61406326,0.231263244241053,-0.011190007975576424,-0.01313882839492523,0.2408868022417957,-157.0540491918978,273.2926704831315
1303100,0.88053143,0.08347760806869887,-0.010909025791360714,-0.012520978705175823,0.17575312496397408,-166.31234046316422,268.7753453752707
1303200,0.58559859,0.07149088149410307,-0.010723871073450844,-0.01206002053082355,0.20050397081093957,-174.88096010414776,266.2369923310184
1303301,0.31749025,0.1695529978783597,-0.01089225892476642,-0.012425139032784895,0.3420761885178579,-169.56867819647684,268.9860793455676
1303302,0.58602232,0.16955306158130784,-0.010931103683941023,-0.012512740819999889,0.3420758056580932,-168.18850841505446,269.5927763619071
1303400,0.892021,0.20593771615056353,-0.011202166219728988,-0.013631254184480412,0.3467780435210586,-135.30112617960228,269.69529258297734
1303500,0.7031416558869801,0.3158914004867218,-0.011343787821882518,-0.013556370015634823,0.08224515896183986,-148.34666150254094,275.1183285099364
1303600,0.50998878,0.18485930308737647,-0.011420189095379833,-0.013625523097040609,0.10074357968899499,-150.36138750272698,277.1516739945597
1303700,0.7181926456610508,0.23541543839445717,-0.011227627508241576,-0.013297642561973744,0.16370404184352802,-152.32557688586937,273.27773423283156
1303800,0.39211389,0.2250209589965011,-0.011444861799636528,-0.013579790972587174,0.1830346057555806,-154.13280959396957,278.3626657313088
1303900,0.7200418243192479,0.5548262147429696,-0.01139646548033795,-0.013873720964485518,0.15790920456842827,-137.37116421050348,274.3239454044524
1304000,0.69065547,0.54035823278452,-0.011240301233126606,-0.013414740797128098,0.30558662240833084,-147.81671029230367,272.75474970382163
1304100,0.6568493012272343,0.18772957056991174,-0.011414095885366765,-0.01393873307725563,0.144584388851543,-135.5869043059535,274.3936361895831
1304200,0.6816135607046567,0.3350004221074809,-0.011265425290503133,-0.01364973942517214,0.3199754468529987,-138.7470356058761,271.6946552392704
1304300,0.523905833177413,0.04615544028154234,-0.011717336754623909,-0.014732443787587163,0.5055119390805267,-119.7759687723239,278.2351338087661
1304400,0.7383897642323383,0.25576419282239826,-0.011337184482268394,-0.014148725266563255,0.33809257653364894,-120.7385201027945,270.0694406820401
1304500,0.7053439296992063,0.20522828392832923,-0.011061316116645297,-0.013409792600752058,0.23937341769214734,-135.89564445442954,266.71207975276707
1304600,0.87944829,0.3220302905016525,-0.010710516377031425,-0.01313072590128312,0.3744924725171293,-124.88185811500001,257.062706749187
1304701,0.49144933,0.8289707086261406,-0.010721274020167511,-0.013108890814254093,0.7764384398495698,-126.61314915721027,257.60615193730075
1304702,0.74659109,3.183553792414237,-0.01059163615939529,-0.012993961775225969,0.7764381409981493,-123.0840535819713,254.1363375747644
1304800,0.6169440718090439,3.3406946191318587,-0.010825742218621011,-0.01362218695948621,0.8448705356484588,-110.16849607789318,256.9760315099111
1600100,0.79027921,2.1331686298149437,-0.002234137878483156,0.00624408431424904,0.1762603217138773,-437.93002878482224,126.78445420263634
1600200,0.5198532679042627,0.39539596900451845,-0.0027741381895751006,0.005060091541749722,0.17471590570266568,-420.29350758660536,135.493763180408
1600300,0.69870681,3.9325558858877234,-0.0003898321011177484,0.010741265557867488,0.1012316945367827,-518.9540549447534,100.73157776689146
1600400,0.81519008,0.6293346463453475,-0.004639544943762329,0.001965312699200585,0.41906147439123814,-405.0029086980824,173.68571281177188
1600500,0.7948624377935419,0.38446146977537893,-0.0035631788260842485,0.004061596240080621,0.21550884700079273,-428.0648741700734,154.177726027672
1600600,0.85760123,0.10282775453640083,-0.006570806930186749,-0.0019169639293660883,0.3167749522655717,-358.07458056419813,207.70199633238497
1600701,0.54864413,0.04235090590633802,-0.006533337316704467,-0.0017974588393300222,0.3395546895916894,-361.01087529194945,207.4018729510802
1600702,0.44737151,0.044306000829578085,-0.005723637463851106,-0.00020417305936538954,0.33955415088034446,-379.10896333231574,192.86008918515054
1600800,0.44721454,0.6999300823933245,-0.005363745663884134,0.00040216287807075604,0.33955458993648796,-382.48364509085246,185.56717520000086
1600900,0.7534008049744023,0.2443013335820287,-0.002501267738918149,0.006524644562513088,0.24044242147242176,-468.92438079049583,138.14814086230626
1601000,0.78108776,1.0442889811459228,-0.004687227090440562,0.0020939075754731785,0.25606019599555035,-414.1353343250731,176.3535811068784
1601100,0.7569957887407867,1.001873419542729,-0.0024422933488156915,0.007003597583978239,0.2075428701536677,-486.8820959392545,140.04470012990467
1601200,0.6578202872807242,0.6619379532983259,-0.0007643681119306345,0.010338298312324547,0.21712050475140823,-525.897912176925,110.17853510008175
1601300,0.4865658,0.7068559986066886,-0.0015794698424414482,0.008577112061183386,0.27452716781054554,-500.4680847784987,123.53643265673878
1700100,0.7227165119931728,0.3605198442924439,-0.00669297879076,-0.002954794541116865,0.006715913761100162,-318.78117030292793,203.40145329416043
1700701,0.46854514,0.5930610252983236,-0.0051659338156439995,0.000638763350963651,0.023714094376042515,-379.9062284294214,180.77136548075248
1701901,0.49032915,0.5220546513549926,-0.006922426161465878,-0.003331366793993748,0.09967688219260905,-317.08791096581496,208.13241755019695
1701902,0.72437292,0.46327328747387464,-0.006706848421924084,-0.002833240252741301,0.07516405526201415,-325.29588142627404,204.86283029554613
1702900,1.0270777,0.7526036636217555,-0.007574205351590918,-0.004692948332785768,0.12885961914090957,-298.89537495837834,219.1942519463549
1703101,0.16186108,1.6036253755715966,-0.005205879596716703,0.0004387579515769853,0.034301480192511564,-373.4469904078187,180.50000480307094
1703102,0.13388854,1.0189847393653848,-0.005241978728243142,0.00036932084101912177,0.034301134868576375,-372.7133364573055,181.16133231463414
1703103,0.10827273,0.6997221959442025,-0.005246285955713834,0.000357507153660697,0.03430114590853705,-372.4640063322491,181.2115001536196
1703104,0.15022391,0.871797172012132,-0.005340841260920402,0.0001428144393676549,0.03430190227611677,-369.0377600950119,182.67647187916663
1703105,0.14522666,0.6850318648689825,-0.005355315974642422,0.0001062199289411387,0.03430108729605082,-368.3422893709384,182.8703622488382
1703106,0.20709606,0.8086658009844806,-0.00538069757377857,4.8268562921758434e-5,0.03430193951254784,-367.40785365879935,183.2609909740098
1703107,0.17098022,0.441056140877982,-0.005460295384057244,-0.00013283669937223623,0.03430158653354157,-364.5064351326657,184.4911734349087
1703108,0.15853904,0.4618098116732732,-0.005368341494616492,7.883622430808306e-5,0.034301366019861425,-367.9707828975113,183.09001833522666
1703109,0.15984468,0.7970031227860551,-0.00562635984106351,-0.000431419748338803,0.03430148608179913,-362.0871655430581,187.70319916583952
1703110,0.15187544,0.6285718309496919,-0.00562635984106351,-0.000431419748338803,0.03430164772937133,-362.0871655430581,187.70319916583952
1703111,0.18162324,0.4577112975305585,-0.00562635984106351,-0.000431419748338803,0.03430176122978109,-362.0871655430581,187.70319916583952
1703112,0.19250207,0.2460146360516971,-0.005641581644515066,-0.00046375100115541266,0.0343017759473515,-361.63787452573604,187.95720237222653
1703113,0.15550052,0.8481527712981871,-0.005662783899540639,-0.0005122182601869536,0.0343017084347986,-360.8546354101617,188.28303610445064
1703114,0.15536945,0.7022241664227717,-0.005841930567118279,-0.000897761950525296,0.03430128967333626,-355.336056565946,191.23141722154477
1703115,0.19104975,1.8467902232426905,-0.005770881466300201,-0.0007533326304397098,0.03430158378591756,-357.136065304428,189.99306129969446
1703116,0.18342011,1.4056323975623233,-0.005828954493650787,-0.0008714627191556187,0.0343015943757318,-355.66119506493715,191.00460907185916
1703117,0.14260192,0.7778750550760617,-0.0058895608682444835,-0.0009942965696197233,0.03430197532284181,-354.14259502663896,192.0639449114092
1703118,0.2316668,1.7610340534825335,-0.005883890047431792,-0.0009965557661172839,0.034301391352106275,-353.65412332126516,191.85281680557105
1703151,0.17464922,0.3754380360718746,-0.005672912019724941,-0.0005358199317080543,0.03430189521754727,-360.45988803308717,188.4350244033541
1703152,0.176186,0.14228302435906492,-0.005667089232546365,-0.0005315038662414232,0.03430151225853644,-360.2625832265199,188.27228413774512
1703153,0.19662267,0.10232515869188513,-0.005652949040600943,-0.000504804522259943,0.03430137401912029,-360.5270570274505,188.00917110796695
1703154,0.20657815,0.08823155614518341,-0.005724651972220946,-0.0006401931537008583,0.03430129967204888,-359.18594744869904,189.34338040691685
1703155,0.19462876,0.1233199411503478,-0.005724651972220946,-0.0006401931537008583,0.03430187758820074,-359.18594744869904,189.34338040691685
1703156,0.16490917,0.20201878394939102,-0.005632317428816467,-0.000444073720414509,0.03430166806433308,-361.91131971304026,187.80261224763365
1703157,0.19426873,0.2059858680857388,-0.005682251452993108,-0.0005501340545229529,0.034301701053826954,-360.4374530590209,188.6358513765609
1703158,0.1812374,0.23983696473454402,-0.005684552575141567,-0.0005550216594759714,0.03430171423127856,-360.3695324926866,188.67424974413004
1703159,0.25215432,0.172093668249775,-0.005724651972220946,-0.0006401931537008583,0.03430167182692435,-359.18594744869904,189.34338040691685
1703160,0.24910359,0.1560148337199983,-0.005724651972220946,-0.0006401931537008583,0.034301644416563186,-359.18594744869904,189.34338040691685
1703161,0.18157065,0.15490024055859486,-0.005724651972220946,-0.0006401931537008583,0.03430144317021061,-359.18594744869904,189.34338040691685
1703162,0.2453237,0.23308811313897299,-0.005724651972220946,-0.0006401931537008583,0.03430139439864707,-359.18594744869904,189.34338040691685
1703163,0.20598659,0.2762787493280972,-0.005724651972220946,-0.0006401931537008583,0.03430186185020112,-359.18594744869904,189.34338040691685
1703164,0.17656514,0.36945183930183756,-0.005691587393152075,-0.0005699636786881089,0.03430140866971482,-360.1618908324407,188.7916383529571
1703165,0.17527197,0.22892687572462375,-0.005724651972220946,-0.0006401931537008583,0.03430163517641266,-359.18594744869904,189.34338040691685
1703166,0.16213919,0.33380427089809567,-0.00587873768966483,-0.000971056316373415,0.03430157252982116,-354.47359659914565,191.88539083591908
1703167,0.15079466,0.38737935241984345,-0.005886883151351618,-0.000988546796736078,0.034301629944695725,-354.2244867274684,192.0197696018446
1703168,0.15952033,0.4877236338304835,-0.005868596409079645,-0.000949280280127961,0.03430138409130423,-354.78374391827407,191.7180862898611
1703700,0.6005116130840897,0.6850421331064381,-0.005443863153153896,6.666786209266924e-5,0.05379587678777852,-372.5386035105163,185.55758424537453
1704301,0.14730135,0.3947075265735823,-0.005482456388944557,-0.00011611813879886315,0.05143178743839576,-366.77708980576705,185.38050035901912
1704302,0.15058272,0.4016631579786115,-0.00556015796907355,-0.0002870367362841023,0.05143125591581784,-364.21403852866143,186.6292035341164
1704303,0.1489598,0.22757629082189493,-0.0055837430102456224,-0.0003384745458429334,0.05143120133688911,-363.45631997138526,187.01182460556674
1704304,0.16273683,0.24447422498572083,-0.005481403002009062,-0.00011527604406735316,0.05143113237882421,-366.7442058320417,185.35155853615353
1704305,0.15937924,0.43376052760366424,-0.005534117910491633,-0.00022738698888483816,0.051431074932957004,-365.18165592293514,186.2300290234081
1704306,0.12307067,0.27793076572983844,-0.005558357346597466,-0.00028272008028238683,0.05143117704143389,-364.2897501678703,186.6031649771319
1704307,0.17609671,0.26234930118274996,-0.005671146829620288,-0.000531205251824712,0.05143133958058595,-360.5516691463933,188.41261731811565
1704900,0.7161232025574606,0.22436375672340886,-0.00796067371402173,-0.005601652167515653,0.06289294064731511,-283.4606667046274,224.92774373528977
1707300,0.60647678,0.2194865115817719,-0.006388465137512629,-0.0020675555968362788,0.10055969928592888,-338.7940651024788,200.27844440444537
1708901,0.4741978,1.949502146308353,-0.005423746842187228,3.391149900357909e-5,0.04060707631422727,-369.6713786433804,184.60712739470637
1708902,0.10754552,0.21495664023941183,-0.005175146962969973,0.0005321717281775457,0.0406072784617945,-375.64422471455794,180.21634173591872
1708903,0.16233233,0.31849475185160764,-0.005489564074666853,-0.00011112385080324673,0.0406071940143096,-367.4884894808448,185.66273770749336
1708904,0.082744777,0.17072437821606098,-0.005586299956695116,-0.0003230162801150325,0.040607293159817474,-364.3386370483293,187.22462536812685
1709100,0.45013306,1.3427202008868577,-0.006123397936110585,-0.00154247307485879,0.025742480686773084,-344.8790770252318,195.54645745646852
1709300,0.35701436,1.0021928624681495,-0.0058476105700417365,-0.0008961012016883152,-0.03580133859705106,-355.79771216638017,191.4379833023995
1709500,0.85992503,0.22418816656962934,-0.006190470198903266,-0.0016775182396398785,0.01874597063328965,-343.2394263605845,196.72608667596495
1709701,0.22331539,0.0707696612563225,-0.004984742003121054,0.0008588431377907126,0.06160694159606013,-377.6993477259889,176.4058491162624
1709702,0.11238898,0.06596403815202417,-0.005008248502233063,0.0007616206962557694,0.061608094173543834,-374.8370362382179,176.41290560882956
1709703,0.16795881,0.05090052375645956,-0.0050290231541783754,0.000723221462634014,0.06160842965295151,-374.486402223313,176.8062064076143
1709704,0.26548114,0.08011243709206631,-0.00510682052299,0.0006269360390564645,0.061608016874996785,-375.35184326546187,178.66601871579476
1709705,0.20505321,0.03823141262333073,-0.005244132531854434,0.00035363439874941914,0.06160827848493529,-372.14028182472913,181.10677225076185
1709900,0.56912398,0.5371196222980408,-0.0061447976306926305,-0.0016149170329109851,0.03725171586772939,-343.00988745539263,195.68372190967787
1711101,0.35173821,0.17342664684942555,-0.005066884343337482,0.0007739285483212201,0.03573668943379114,-379.3810493184999,178.5059395354678
1711102,0.22305901,0.03530987029287177,-0.005053426144838773,0.0007621119163303425,0.035736381211087714,-377.92582240986275,177.95230934997065
1711300,0.41139677,0.07879657176471402,-0.006457439468927004,-0.0023720506698705693,-0.037931260248557856,-329.5140957100087,200.142623775835
1711500,0.43697032,0.24453488869915002,-0.007073938273335497,-0.003897826255018076,0.15076118537675628,-301.3986065994206,208.66813567523693
1711700,0.58335441,0.5455202845869787,-0.007303764570585521,-0.004344919625543396,-0.03358865142596389,-296.49761554678474,212.8376152744403
