PUMA2020,α_bar,A_bar,ρ,q,Π,H_S
100100,0.9445944,0.8509252,236.676,306.65912,0.008818671,0.36846215
100200,1.0805125,1.159493,362.70398,438.65924,0.002178461,0.17388186
100300,1.2502056,0.9829805,287.70483,365.62692,0.007373283,0.29603904
100401,0.7246874,1.0066011,302.0741,378.7674,0.0008584255,0.19059789
