RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
102001,0,United States,country,,81972.6602696361,82122.686900296,82307.2879354148,82706.9127256013,83165.6664457377,83662.2112787851,84189.951593901,84761.9397510945,85359.2870625635,85960.571217239,86564.7083949175,87172.9489110758,87723.8119742218,88216.2773770848,88707.1785936671,89253.2738545673,89845.6316259826,90446.1963422292,91072.2838135583,91731.1763617595,92395.6286902726,93056.0440848681,93667.5538048957,94247.3679860334,94758.2890976873,95247.7803180911,95742.604063677,96282.4439825238,96874.4531192344,97504.0028328408,98187.4295560167,98917.0879437878,99665.1529092364,100422.804741112,101159.210097424,101881.522605928,102536.327571334,103160.922733944,103790.847083553,104474.348927271,105223.212617268,105994.330640272,106807.851312531,107668.229798387,108574.690046215,109483.935190029,110332.861454096,111135.188784483,111901.379117696,112698.825242375,113570.685285238,114549.700165993,115669.275686597,116893.088251716,118199.050705689,119516.05522937,120816.30242636,122070.906439863,123251.458116015,124417.652341728,125541.474526299,126695.204570516,127903.723187804,129271.179796493,130718.927854514,132213.032954421,133719.734342855,135245.320000648,136748.112036391,138170.585915556,139466.527319328,140638.084588773,141644.559242632,142559.998567137,143486.090936278,144493.616080254,145498.445730748,146377.553933564,147046.990874078,147556.207983192,147878.668988375,148081.208105806,148168.467637446,148189.88499887,148167.753423435,148134.423923323,148068.109668739,147968.526038055,147748.392577967,147392.153504269,146870.325355261,146286.827948991,145628.024008134,144925.838783608,144115.80616733,143266.123469423,142326.035930596,141311.732163912,140170.019841152,138937.400172956,137651.723959911,136332.749961932,134925.717253527,133387.394834138,131817.395649855,130293.638632688,128789.035172603,127318.399833112,125836.368823299,124550.826029164,123341.682092591,122235.116855595,121127.988632194,120079.014737303,119112.929561593,118211.160117269,117401.650135607,116760.955914282,116389.789967126,116189.718070624,116049.823270748,115893.424743529,115779.864841964,115755.879609434,115696.505106377,115480.027639558,115000.890953101,114341.397897186,113551.155166631,112729.197410717,111909.109631582,111152.967163329,110423.230836973,109735.991747477,109053.117752579,108362.777429595,107617.701692516,106894.446485673,106249.163302263,105699.158737861,105227.057478473,104788.13208975,104421.09597224,104097.562136264,103853.977215575,103739.193787412,103758.353883642,103879.037315915,104123.497438535,104480.660418591,104940.897794112,105301.2801554,105718.92461407,106122.098079675,106598.852276819,107088.449906982,107687.729938895,108352.421917145,109085.544818027,109942.937782631,111013.591836448,112174.054951438,113207.67510481,114187.285473655,115124.882955731,116188.711598142,117064.207102607,117866.525830509,118485.760050913,119145.686329805,119800.971796708,120594.487157623,121551.754270452,122418.805458301,123216.575767441,123772.594050679,124274.620002067,124619.643095335,125086.760587265,125694.29306069,126332.014788892,126922.843225712,127485.31883776,128176.56585167,128950.711923124,129715.830501506,130515.761523433,131386.802388483,132310.843422279,133301.27699526,134129.153163709,134960.405681279,135805.609383952,136728.003635868,137487.848539517,138246.42839579,138962.476656956,139832.638438092,140484.979189232,141171.718421622,141892.574660594,142786.83710692,143756.578745974,144718.372708372,145647.261237958,146596.111265785,147588.060963851,148662.129631646,149631.854257971,150583.779390574,151520.585218215,152504.841279713,153479.561219784,154501.195841116,155598.909306625,156773.227586178,157923.718910112,159061.070750008,160353.826126068,161549.892165617,162670.781762364,163487.630026421,164501.586518977,165538.571967907,166629.445122466,167474.061931938,168305.378535256,169133.433863554,170072.210420195,171029.941237716,171955.498946716,172701.049243211,173258.250835507,173797.073834218,174330.58962112,174919.887887782,175422.919199063,176109.499329014,177060.957830365,178213.849088479,179727.944569002,181252.407060592,182803.078836277,183978.708726388,184601.952409541,184815.260527686,185072.767024007,185961.674882833,187749.202131045,190063.685008647,192827.071765461,195570.272152829,198109.845509087,200678.92910257,203506.45044937,206726.692205697,210332.097286978,214262.766812974,217915.348553144,220693.035850162,222478.954503943,224085.490695488,226051.0891508,228389.424884978,231579.167396345,235453.471490601,240073.367227433,244905.960967662,249433.245322055,253520.111580446,256069.043426489,257028.519409416,256748.996604229,256462.214970304,256455.370205552,256383.361348229,255813.990157098,255267.305085855,255289.587614777,256306.508597126,257910.256753105,259838.976437177,261595.818826084,263294.801398375,264651.006569219,265762.403178924,266614.040636279,267102.806622921,267513.275369917,268032.829165553,269084.943783042,270311.725153772,271212.657383986,271517.679656924,271551.057240989,271682.00086947,271810.758205299,271951.820335931,271961.779495434,272331.691579654,272678.179874861,272958.39732465,272635.280208196,272186.722717298,271623.810437072,271095.84865674,270583.506192362,270144.463160805,269958.961256292,269942.184912278,270134.554781793,270486.735559687
394913,1,"New York, NY",msa,NY,147397.030763275,147950.509143914,148475.538815403,149579.715966263,150773.516513374,152134.063518332,153656.143245293,155267.358311058,156942.283065104,158590.353549737,160135.628316796,161657.37476824,163104.630293827,164681.296656943,166139.709307564,167659.91912393,169137.412255918,170789.941406781,172512.030538546,174409.935602207,176408.694396749,178559.546405231,180546.431235699,182383.863815145,184138.065203878,185871.468537764,187638.564041648,189442.407336974,191334.842746212,193386.36698519,195597.068713571,198261.874922651,201173.381703156,204204.307077696,207024.919440332,209717.536796813,212360.743682993,215038.316879259,217811.516293659,220409.275224494,222983.332549761,225578.580629888,228426.350384556,231351.632079967,234087.609849125,236561.794028595,238724.925329177,240816.220601113,242937.215893005,245122.551711889,247389.195837696,249790.442585216,252510.58050673,255543.211953607,258816.084490038,262131.438699286,265565.619975436,268940.723307644,272257.342091246,275297.161761678,278249.160605742,281109.765042929,284048.522128033,287410.474885466,291057.156681896,294782.8043123,298241.183482259,301581.441481977,304834.515259962,308107.009758442,311214.254477413,314181.329066777,316782.326141969,319294.566577098,321508.72812118,323680.125561664,325673.787868731,327510.325660674,328755.537645197,329247.139910435,329150.533331683,328590.268086301,327770.388766612,326640.862836196,325241.235777833,324034.83338074,323317.753083588,323059.872227102,322740.610779339,321922.739676431,320704.958373366,319411.550240546,318130.800147662,316971.353725129,315732.096606447,314622.426422272,313722.94931491,313052.097147581,312052.734775259,310535.969070335,308280.427214588,305884.647159666,303567.30104882,301295.327958737,299033.653158574,296667.621423109,294319.546867714,292007.239948107,289764.782694483,287599.475547902,285578.090769725,283310.195737111,281140.40980164,278785.339523048,276635.293715495,274589.122655309,272937.802875279,271612.684747459,270695.712434429,270164.534930352,270024.689777603,270067.403814948,269940.89353609,269919.296239119,269905.877326303,270002.304124401,269835.812064321,269318.639558608,268457.753551876,267231.247964128,265679.85460217,264099.299175729,262798.309151648,261822.58486629,261004.988102147,259914.072439579,258517.989091522,256876.444846373,255120.267326512,253627.042926824,252221.232749231,250993.381362737,249737.125562428,248565.496692161,247587.273565972,246718.761041944,246234.677598947,245893.096509094,245883.273069122,245950.078424647,246119.269144434,245968.998839417,245813.332935413,245688.24537514,245908.492124666,246244.387503525,247133.800916003,248145.122447213,249033.156932411,249584.927447861,250176.430118586,251194.706930776,252214.100484793,253472.364711269,254855.360655004,256631.805071305,258009.843526988,258792.664403743,259415.209952308,260381.449517278,262042.572639758,263745.979740873,265511.741961023,266496.565193024,267021.430701717,267099.252280222,267414.852941506,267862.418185388,268477.338109367,269072.30404352,269471.635193342,269725.565364533,270083.626692792,270663.346904621,271597.942852666,272328.379496888,273112.970561807,274278.878051052,276037.037035616,278178.852350538,279882.190775521,281300.937243798,282075.876314174,282609.159174274,282960.638713916,283761.822528948,284902.90449377,286191.657743748,287107.446472466,287788.207402833,288343.086166634,289002.230856738,289951.891199591,291458.942812398,292892.106661315,294447.549002377,295809.659467572,297674.87821837,299530.493863118,301401.587404308,303169.516839032,304777.370313217,306091.88938511,307273.862210847,308202.062014412,309290.06826537,310360.434626394,311626.965965006,313248.718941808,314932.43035949,316861.823891737,318407.495529697,320242.921851436,321937.930912976,323488.13956369,324470.619103081,325456.13943191,326212.050293726,327156.843967247,328061.380315445,329244.096445725,330594.690844494,331738.044448214,332905.486517695,333727.433249047,334241.104250586,334231.480846627,334359.492000383,335205.672598649,336683.448216481,339237.434090622,341949.9637784,344951.640648324,347360.817498696,349204.157308495,349982.647080606,349840.421466332,349327.00586285,349719.031048253,351266.967113068,354240.774926558,358052.688808614,361654.74000285,365447.037710104,369260.661160357,373483.848898204,377908.312779184,382202.937047428,386495.738984874,390366.496454125,393761.765788813,396952.549850325,400183.091356329,403459.2927467,406352.40465783,409075.637518821,412303.302325255,416396.165595746,420927.390822522,425574.173668026,428704.971205061,429794.307563526,428911.109650954,428150.522519548,428018.684829765,428391.319991567,428782.929722247,429100.317472324,429892.512524389,431721.003307712,434680.667255795,438521.539239094,442285.902783141,445602.569118826,448338.2542229,450838.622602279,453273.478402291,455485.383948186,457546.446190401,459797.651773595,463192.634355462,466894.670518402,470275.966902533,472679.342687056,475121.994874328,478069.284125276,480908.814612529,483231.009744014,484935.123300219,486390.808839449,487617.678386924,489017.061381584,490211.157585811,491659.640874225,492664.151145794,493450.924837642,493959.323423781,494527.960874506,495774.807300051,497911.798473029,500186.955505328,502400.870145369
753899,2,"Los Angeles, CA",msa,CA,166690.042486419,167184.269788352,167958.654854075,169499.770717276,171268.847870991,173024.864434073,174848.367363776,176700.042932479,178456.31722157,179978.123440029,181366.078171136,182739.311075611,183744.702794267,184805.400035124,186067.408098621,187982.429479065,190028.995013513,192053.664124333,194111.773839355,196202.745933567,198238.900340693,200177.245575631,201917.572215743,203643.282096474,205053.029288394,206635.353882898,208588.262807643,211189.412636091,214159.841156653,217252.92220298,220954.547774083,224913.972222885,228959.820442599,232669.516652242,236235.129180102,239709.208373499,242624.392646823,245352.464821323,248343.613543002,251804.635925438,255973.300524551,259712.7952093,264129.302250315,268781.597954321,274026.507718231,278625.75351847,282963.924861104,287238.319432432,291969.591985006,297289.89037258,303350.017029614,310526.838665297,319096.522153269,327977.534992258,336308.715240276,343556.73655687,350681.894855621,357576.766642826,362858.479451914,367552.26054461,371483.290599663,376471.764359145,381807.818907761,387550.474450975,392922.509797206,398222.851505271,404170.346189368,410738.899160873,417550.274527902,424639.648354635,430250.716731897,435436.48724673,439910.335516639,444012.905667356,447815.632436004,451107.276277826,454859.704798497,458127.181753529,460058.410070262,461671.008232425,461491.477820796,461652.192131819,461391.103389458,461770.825792617,462084.713854291,462030.15304766,461327.002947475,460339.841696954,458336.785144313,456085.733599249,452430.126643578,448278.069849693,443401.827395284,438238.063560957,433769.653770871,428863.265599824,424398.456293964,418442.163203429,410914.845439792,400897.615631001,389629.128323441,378864.048737481,368607.999874159,359381.879143982,352040.906841595,345539.870739714,339016.395506785,330956.040529747,324263.262402791,319667.718644496,316470.52628384,313131.170364886,309632.377642737,305261.241993248,301438.694842769,298752.523357705,297775.403375202,297582.955143921,298317.411075942,300588.590973164,301739.866603503,301422.153806079,301054.549225164,302120.824935636,304225.800981518,304214.048678501,302814.309424544,299885.441103227,296633.506647312,293346.813375433,290266.571882056,288730.699749651,287878.453688267,287803.756188396,286733.145073273,285428.954773302,282376.590686582,280792.474089257,279532.204724743,278005.880168707,275200.372854474,272170.063182494,270946.801430997,270474.337296666,269915.345120612,268558.877392649,266460.445624651,264434.129914201,263196.978521451,263290.759463359,264623.964284638,267539.125671091,271736.32916561,276943.452175369,282738.997552981,288739.678997971,293798.895068264,297301.293725796,299383.536533587,302000.214703237,306307.564655523,312252.364799273,318874.50777948,326130.78016116,333952.751262755,341973.066226048,348652.614483525,353775.398937814,356413.67265347,357771.383649666,358396.821182276,360037.567818839,362267.72450174,364422.780664918,366335.653775684,368515.071861354,372072.910367259,376374.757452891,380977.581890887,385152.640139229,387673.696490919,388760.740513106,388681.894772787,388921.564881067,389762.098018369,391085.567969701,391785.868914678,391077.114544644,389124.333838247,387050.952193525,384684.355009292,382491.614638692,384340.368506771,390856.456610232,400065.345064317,407466.271258718,412436.81990265,416503.991493152,417003.714717221,414315.878175563,409158.78111278,405660.856263811,404953.612007723,406372.255702676,412506.107563844,421831.326493365,432858.179509584,441419.641577038,447548.270143929,452518.505319033,453868.552561417,453706.460278715,452939.060099923,455161.153703761,458383.093298243,461960.601783896,467263.091803895,474351.101802195,482130.332636604,488387.819954956,493240.387251474,496829.529376614,500803.047653283,506142.706252575,513011.216487279,519893.244440946,524920.674443345,527863.346332874,526084.571701325,520648.701373718,513490.439274767,508326.16041275,505273.095203401,503345.968901671,503683.817920055,506775.845041621,512036.725200224,517528.811200955,522475.602230138,527217.573636307,529829.751002136,530698.270676429,530547.361537145,530797.546583802,529797.370742268,527489.618014042,527207.590984897,531131.149972611,539251.675534156,548648.392756206,558857.072750387,568480.542548791,574403.883249115,577566.95195268,578603.621693234,582471.858466929,588671.818329302,596784.20454693,606036.863844659,614250.648859369,621769.069851387,628724.493873174,636093.353250077,644075.420697,651528.113696038,659232.324776036,667413.763183256,675557.598249887,682581.661884669,686998.879352295,689180.536865486,688308.731077518,685876.548584705,683641.321507696,682661.663748587,681938.705614812,676654.124904016,668236.317145906,660166.387449543,657503.31104963,659840.144737897,665082.337383793,672846.665207959,682064.550850941,691451.485275256,699426.997431278,705826.793004082,709955.78115911,709959.698836678,707050.494908387,704866.773901605,705396.403392361,707609.148700232,708579.722557198,710803.213482204,714153.615533828,718706.943247553,722164.76121723,725119.912049078,727861.717784747,728076.447977159,726133.457802312,721271.73231973,716758.397995555,712137.569323776,708750.735269603,706860.604402027,706273.817508379,706823.52721085,708246.891073215,709780.562262538,711763.596943368
394463,3,"Chicago, IL",msa,IL,99060.0189483438,99125.9075987532,99309.0210098532,99761.8537417054,100279.301952379,100845.67032524,101397.79710088,102210.871369233,103150.327815335,104281.039837258,105186.878348732,105968.517701558,106541.457183484,107090.506394578,107699.264561625,108394.525407959,109171.2956824,109916.927003013,110597.653784583,111466.44251153,112464.554177355,113628.977750941,114528.00226138,115239.844200395,115753.094294054,116333.133365302,116979.347101444,117602.49322198,118264.148041996,118906.410007101,119636.116805632,120556.815012659,121613.233840648,122774.960186651,123599.621796826,124349.666207472,124926.380709808,125634.122317938,126277.598935065,127023.169336717,127688.712699233,128316.083872358,128870.228223613,129629.932172349,130567.998276796,131638.970755702,132502.420083329,133212.856136842,133873.445911226,134558.777687884,135235.671940631,136011.600454807,136851.263433596,137842.307248643,138766.44157947,139824.123335954,140836.169742452,141963.2157561,142969.834708198,143989.2338965,144843.671793598,145787.109401271,146719.309466282,147746.560757801,148768.474560941,149816.343569315,150786.394120861,151829.206937749,153009.232557146,154305.751855741,155353.592154811,156265.67955065,157055.128049716,157914.441509037,158771.355090983,159570.370638534,160395.661246008,161004.042890949,161469.919677166,161813.531380649,162072.705746839,162244.631966903,162392.379097187,162626.206615598,162993.906569177,163393.932418443,163724.555339921,163892.606629999,163885.826331417,163769.94800337,163529.696625478,163260.849379153,162796.965062874,162331.82899647,161876.721062592,161350.511262441,160785.428748724,159633.919770367,159069.467935421,158024.243622526,157672.437843576,156519.142430616,155790.577429663,154341.309528134,153167.46281593,151551.44156472,150047.336516875,148211.598984247,146091.40848939,144357.259182464,142729.379796885,141780.63676766,140602.385294648,139611.493105402,138616.240254147,137730.605229502,136526.226516502,135309.418174442,134074.743257633,133324.422189805,132653.576367763,132299.94674326,131714.95887632,131660.895063717,131254.051013638,131130.378065871,129921.744028385,128795.480443118,127256.786238613,125982.135395287,124250.905356194,122543.69735481,120904.711499225,119636.809601334,118611.842987211,117564.622295487,116661.534329892,115591.835726928,114707.395029292,113669.441322592,112651.244384933,111255.868433089,110032.475113145,108658.147518519,107655.026101036,106651.470362254,105784.958430856,104928.599342386,104229.283653013,103937.644242811,103959.128931891,104010.575828844,104009.30932055,103661.399166658,103026.08949286,102419.406166404,102257.172041752,102608.947387516,103161.324290477,104128.209983383,105149.215969616,106512.57978207,107702.796780521,109087.905238553,110405.552072719,112044.059692281,113571.882869691,115044.49476629,115994.178634448,116970.973656615,117979.058261797,119123.129222473,120353.578380469,121454.531024069,122563.327210854,123452.707355374,124269.195439015,125029.848663661,125781.125843069,126435.932971577,126883.553003146,127053.395752541,127429.885558388,127917.873363708,128794.674165345,129562.201373983,130426.419431531,131137.75902231,131819.638441962,132649.053848682,133526.992442834,134428.814529026,135288.310640358,136180.588423884,136899.166327912,137713.662443416,138548.782608458,139520.160749878,140174.069189425,140722.364418094,141244.146878992,141994.098573714,142936.53572633,144157.340496918,145373.171922142,146652.200473103,147901.616591793,148921.884704307,149685.663382208,150071.7159143,150441.62469057,150840.792561658,151617.290289555,152727.780655992,154179.451351188,155716.826910484,157199.769846225,158584.724525162,160137.819764679,161532.793753406,162540.60351281,162832.187235743,163096.278731299,163425.001115981,163897.630199696,164246.627551095,164640.589804754,165136.326658069,165972.626511346,167051.072212703,168118.233526285,168899.791110208,169289.891672318,169528.620842809,169489.166085013,169319.410133006,168893.49134624,168715.755829685,168864.603791018,169438.376913175,170769.551169861,172228.35789933,173657.528125724,174317.170302681,174324.74084801,173835.378329467,173225.317218685,173067.936916766,173748.231564216,175025.625771955,176815.191261894,178632.427873543,180463.617287308,182689.270629139,185203.583380606,187655.44863252,189751.631327957,191852.277574628,194099.961245063,196014.603885697,197176.035431526,197866.7627506,198578.419845866,199691.407865317,201197.929093303,203330.454187659,205990.060611514,208988.786401706,211222.053260505,212908.191746009,213505.149429272,213443.678678383,212772.99332659,212335.524797851,212312.402535564,212455.193134592,212373.389952179,212801.665664239,213919.591034755,215926.438322493,218169.551640226,220568.694877884,222904.763844157,225268.998718825,227356.408407274,229229.295052518,230597.222324977,231393.581292825,231935.97008314,232933.324032222,234811.973902067,237182.092317491,239102.110980826,240529.601707698,241524.794422663,242515.80362984,243299.130336472,244011.614089427,244764.05128391,245770.436592727,246921.145224802,248140.369681296,248992.367512972,249762.52728771,250348.578630989,250948.688395076,251599.775975793,252253.24158373,253065.992368584,254048.67467437,255135.550331103,256321.655929782
394514,4,"Dallas, TX",msa,TX,69358.3192682665,69361.5906991895,69332.4448633154,69361.0398376012,69452.7196196712,69573.5341408496,69725.9865419696,69973.585346412,70246.0356406644,70499.0100314738,70693.5177156517,70986.1022760688,71195.2214379855,71069.6659012039,70920.2375705661,70906.1224695809,71143.3219435634,71254.5488787455,71353.0865374014,71563.1157322241,71832.1124312598,72046.3651494315,72184.3110271242,72281.3461773744,72311.2035078112,72408.1492473547,72533.1717676377,72774.4533041533,72972.9452080272,73349.4770774094,73718.077086112,74143.4210947294,74491.5748841118,74847.3304051537,75193.9555586729,75450.0973933783,75654.0721040242,75845.2108924928,76144.4806371693,76321.8598977323,76364.6945878906,76374.6507875324,76400.2158520077,76530.7234438575,76668.4826810539,76923.3618325843,77155.332035972,77212.7704694763,77642.8752172582,78459.8897051236,,80898.5085531835,81630.2283272692,82047.4985586933,82290.7512067573,82563.8112197374,82758.5310341099,82913.2770726205,83061.1562700348,83172.4226697241,83560.0505970876,83705.9343953543,83844.4450788747,83859.0423725966,84108.7945091061,84407.4525266424,84596.6506200752,84701.2304673201,84795.0401638349,84749.7640848835,84740.7976114096,84619.1741133454,84538.0142310674,84618.3244561449,84770.9841900516,85055.3600266814,85378.6955589795,85693.9803910941,85831.3246852021,85772.5273183358,85783.3628651262,86103.6182925499,86384.4492826723,86649.5789411297,86504.5895363021,86183.3296284602,85789.3473329007,85763.2541875633,85971.0773397556,86117.5688292615,86183.4191124926,86249.7160858598,86425.7151854335,86452.7572212866,86438.1683808917,86423.688450204,86034.1725140739,85353.6038794439,84538.336974067,84050.398985751,83736.0051910824,83450.0655350114,83264.4481528575,82846.4520843297,82253.4240383188,81485.5853043124,80682.7718770813,80121.6502519804,79496.7425036735,79286.5556469689,79066.6307541304,79173.451353198,79275.6044139369,79319.0945139352,79353.9823506285,79196.3958210138,79109.2381831291,78971.3662978672,79100.0176646102,79238.6150464157,79083.037581917,78726.6452843142,78240.6551983613,78061.8264754327,77917.4533641396,77875.0827340066,77596.3130308106,77095.2211708406,76358.3062103573,75716.6550681842,75141.2487028114,74798.4974290027,74304.4934646343,73761.9030665063,73084.4965227404,72490.2254516338,71989.4643571183,71564.5352476892,71296.9593700477,71053.6647033037,70919.5602612361,70779.3481872454,70696.7945108258,70525.8954086827,70257.8734134005,70195.8886450571,70243.9913632229,70446.2721650981,70672.2976191701,71116.7486288268,71853.4672931622,72447.4418657969,72982.0573077378,73212.6571077132,73387.1569588431,73509.5216564382,73887.7195034416,74481.8419392602,75042.3473648428,75504.8295328383,76099.2124932163,76932.8204881154,77794.918376605,78481.4244082134,79002.4572676121,79562.3307704546,80178.8190951277,80864.5446691464,81533.8684396025,82088.1629416557,82561.009482446,83103.7512388626,83960.2756960617,84965.2929412733,86059.7473086296,86805.80940995,87386.6620313333,87720.8463629719,88348.0549524396,89087.3446535132,89904.6035481821,90785.9007989328,91657.3696183687,92561.9288870326,93464.6923132651,94545.999569845,95942.1515731965,97361.0490193674,98862.3223817531,100222.237019788,101487.364809712,102708.890121384,104028.462043136,105483.921233106,106769.04596609,108135.119307554,109525.059021195,111041.978071804,112405.251094611,113674.119851168,115018.588776108,116401.179524538,118180.493824657,119830.581236114,121597.646208238,123064.760311263,124599.85634315,126147.545384083,127617.244496634,128942.163995712,130195.568571972,131422.338227029,132762.206061883,133962.837901314,135245.190999784,136580.212394984,138162.726185802,139996.40745228,142141.347849218,144124.251666734,145852.690850596,147011.270263056,148099.924386932,149105.044566334,150222.946506517,151134.710295562,152066.070421653,153018.756966279,154110.052535147,154989.802866404,155797.239910311,156270.18074126,156721.774054306,157096.076568459,157515.664621659,157977.822088119,158509.6984049,159311.427596377,160322.664614732,161484.495873155,162969.762024516,164547.641628459,166041.299523248,166858.323941679,166845.696382595,166425.040088745,166343.463999384,167030.510481122,168487.326806919,170356.406380524,172607.2158251,174938.542608615,177382.368831024,180078.36776814,183098.753509373,186300.050408545,189475.98355565,192454.959902871,194585.823782024,195679.839366527,196186.603225978,197100.805358558,198863.437385853,201186.53699414,205155.750822355,210278.212719326,216248.483350956,221740.609452363,226538.884503542,230658.525526724,233377.856420103,234526.658806521,234642.752288444,234756.550103778,234904.728087878,234617.209598466,233495.992498031,232180.490502661,231429.588886512,231365.002413948,231821.707717533,232526.245545264,233094.313721172,233943.714001577,234429.06380415,234836.464649471,234749.107377852,234413.610015854,234521.977258534,235108.702141611,236232.297682661,236990.497895199,236855.548867045,236048.477417442,234880.808274714,233792.171358752,232813.973034303,231915.976038452,231069.191954727,230435.567590763,229925.403784787,229605.176172166,228763.204780985,227517.925370823,225751.629472567,223950.643969636,222201.808518884,220887.75281279,219886.535500079,219129.872212633,218602.478160267,218317.217238217
