PUMA2020,elasticity,q,population,H_S,homeownership_rate,total_owner_occupied_home_value,mean_rent,mean_labour_earnings,mean_labour_earnings_workingage,mean_income,mean_income_workingage,delta_bar,delta_2050
801800,0.74321997,192519.0022614886,199588.2145665225,314686.0062809912,0.5708997609455971,2.1770492452e10,737.0813041473924,44836.06073735129,68563.12837984094,67386.48007,84186.93962,0.10865977297213389,0.11403443204893365
801900,0.9245915157028441,139007.1905013933,103870.4218,186171.0450063615,0.5456489976705055,6.978930659843756e9,685.6888685894645,42842.27230463395,59968.76375488891,64820.68276778666,76360.83551610894,0.3035821171765392,0.31914538588946395
802001,0.81354773,343620.2346,141736.2235337869,219345.8283,0.5733469813461859,1.345152062708669e10,1372.780732740761,57449.07590136949,77467.64084702937,77887.25065837317,97852.81021,1.0404629154280571,1.0283099603403765
802002,0.45650664,344898.6254014485,125598.6880247727,208330.5104759388,0.7033364425457339,1.658243843898379e10,1750.816583623748,102559.0420271992,118136.8225644702,135384.5258898326,141087.2291177185,0.12237506614732983,0.1211078009762473
802003,0.38790157,344898.625,114147.1160625747,206982.8042352963,0.6339847562555952,1.537730408702397e10,1288.108880446689,69533.73282657674,96207.87928891524,103617.4726134542,110986.7547747113,0.03191649192504981,0.03158597654599334
802004,0.20798744,344898.625,122556.7721648673,182914.2667498109,0.5144124020903789,9.567403185e9,1149.627140615754,47285.8521,66793.85430760728,70112.48256175267,81627.37808047561,0.02043946634908327,0.020227798879465072
802005,0.27127492,344898.625,112666.8275495351,174009.4518969012,0.6439209375717692,9.686214711552032e9,1488.669017815915,67754.44481978449,83081.15107727842,88670.14010938653,98361.62053991365,0.028434512873079812,0.02814005760388927
802006,0.24511798,344898.625,132280.5673,189409.7871000806,0.5731755806806309,8.194532936602737e9,1304.164197886467,50701.22646,62366.46431402086,66043.61488737055,72029.43927,0.03842466174229126,0.03802675199774264
802101,0.77252364,282414.8156149833,150063.3741316659,271619.8103511186,0.4570214215068839,1.312616270853229e10,1026.237813249104,37634.55573399388,63560.00992435725,61693.47417182216,85966.55808565764,0.46056765829519625,0.4873120256909674
802200,0.8507887796850749,371037.5598243886,114395.0063637878,236693.5627933726,0.5086394407019191,1.370676545941206e10,1090.962502471627,51701.79431904823,72261.28704,82470.41535754265,97422.33813763592,1.0101474547016902,1.0321957940752275
802301,0.29278892,206278.1252313083,121262.5135083321,195249.7900785407,0.5648660757697923,7.921532818208774e9,870.9171669,43209.05547782726,64457.29648438527,63580.54176803288,77731.27939,0.10180395068288803,0.10355770416893408
802401,0.80439711,391884.8165655318,116727.2908272669,221112.8494795611,0.5772898726110939,1.286593838344562e10,1024.744169948722,43219.53873708686,61274.40468949635,73727.60641177584,81376.93686613782,0.42605579106657987,0.4289933408359796
802501,0.38140288,280744.2813,123155.3269500732,187537.2977600098,0.599313959,1.034306699e10,1051.950309753418,50936.48388671875,69301.65527,72268.25195,82798.0918,0.004189838551505206,0.003966682941928518
920100,0.46700531,242525.3849,198618.6604,359678.6431961856,0.6355174171453335,1.934060595570765e10,973.5429847737487,68362.9573872493,93388.10986853082,101339.6589680407,112669.5125717858,1.6195215118243014,1.8195717548985144
920201,0.010418596,227969.5313,143490.5884228804,205520.4070161393,0.1715082542536708,3.599282132750589e9,992.3343516815428,39519.90154828042,50045.19042040367,51617.01034,57728.41183468833,0.14378440773367784,0.16497991850190014
920202,0.29979444,227969.5315717424,129580.0143538043,206304.4574555301,0.7253479586327869,1.111613961634135e10,1253.479948733686,83162.47152111214,120188.2759900498,106525.6537858733,133963.1614600908,1.5809372420869972,1.8139860118178386
920203,0.66366595,241662.8020362985,128894.8151086933,198395.5161727899,0.5727405397709978,1.0429360948e10,1193.577722953787,63798.36415225801,101048.4223235678,84943.57413724701,113840.4088,0.5060063953893353,0.5705098692927195
920204,0.10694578,232098.3984,115922.3296952184,168438.1568128092,0.5728956884441204,6.325072053492464e9,1156.163620100607,60843.63960345246,81281.17044484353,79870.94307307941,94622.30985769088,0.47246871793094836,0.541424293198302
920205,0.22730847,227969.5316192415,74157.61278,122209.9103199244,0.7387391442190854,7.741671468556007e9,1186.818642846809,80129.48608435315,116439.8381873664,115170.6195242462,133418.6120480482,1.235623196226018,1.4177688171640184
920206,0.17125641,227969.5318923302,150308.3005357748,230858.6374690487,0.5227895796926605,8.771044739046694e9,1049.953519348267,59210.15704133188,78334.90067474681,81041.7182900274,92871.40938335618,0.6157686000336844,0.7065401658270998
920207,0.29018879,227969.5315443128,168890.3707957392,269816.2279084069,0.6876834183137,1.598891206427786e10,1519.624981810937,97336.52597680988,142621.7814426983,127972.3124853505,159793.3373514003,1.1674787037158232,1.3395788044397992
920301,0.5841465,226287.6731020003,151370.7104975397,234293.0859962134,0.6186220150573931,1.155419514723571e10,914.6044471652604,53860.53496672059,75078.63063370285,78880.47590435405,95418.69184628029,1.0544177987565226,1.1147324253700814
920401,0.19902882,244871.2813635673,100897.5556859421,179751.8600509092,0.4989353843451312,1.188661837071509e10,1114.675154474564,73480.34660949185,107545.9813573938,107751.5812336933,132255.1054791268,0.5880267384719359,0.6428612197240823
920402,0.501109,243514.7229388916,117632.912,199016.3293,0.6414920484385075,9.563231152e9,1009.455770732231,67454.77165613229,84620.69241609507,87252.57670101305,97385.39867583346,1.627579511386355,1.776734608882167
920500,0.37609366,265018.5607938673,204152.6624579742,366437.5786464249,0.615741954,2.277521716793254e10,1301.607454805745,79176.71952058647,106354.2848473397,107418.7754418618,125305.2096893079,0.8894317040405969,1.015527122994842
920601,0.066140465,235723.1563,145419.4741527509,211310.0599398555,0.1956117775939737,5.143457794182566e9,1223.07324,50523.07961151114,66973.59639565743,60915.57488219407,73856.58592446332,0.15915451450618237,0.19362334198213457
920602,0.10239173,235723.1565,194093.9410836637,281848.4431651268,0.5809206908224607,1.6917920859e10,1330.222664146888,76398.13338995985,106746.1357353388,101829.6272346615,122467.9102628031,0.5706240495562174,0.6942067793696055
920603,0.14070302,235723.1566632974,131853.9142595552,211189.3098250004,0.5645875222812671,9.962415815e9,1165.867400428588,65628.93643909511,90333.28245221199,91431.56936183356,109419.5943596319,0.8050398012138098,0.9793909557798783
920604,0.31179613,235723.1565513268,137064.1610767971,227080.3143026699,0.6517457920437916,1.513346141169933e10,1182.775702818335,76524.07177295609,108062.6697306991,113016.8718867331,129633.63,1.285749497470055,1.5642108876358192
920701,0.050449029,235723.1564813842,103570.2503167689,166484.9907,0.4622245228092652,4.457611029e9,1058.570324722677,48778.05847048759,62125.05174,69802.57688045502,73365.52568244934,0.3034267520909919,0.3691413246419456
920702,0.34178048,238980.3008,107499.7471048192,178818.9021154987,0.6669370772004499,1.059697964583594e10,1083.466214832875,73869.28506693855,105050.8768664439,105151.9421270129,124218.6070969986,1.529422766634333,1.8012514124035826
920703,0.2849457,272966.8751,125416.8071642521,196986.0048135734,0.6970920033710024,1.324757534297124e10,1291.670618877353,81309.79661991169,119233.1162188307,111224.9249076824,138509.425,1.2959067840458591,1.5983054242760375
920801,-0.016805535,420239.25,142491.9470517475,183173.3820163054,0.3726220418297239,6.076806333556175e9,1124.819704442194,40600.82253158756,50360.50291038677,54127.94810806471,59913.52413468808,0.09827732502311687,0.13155978087392012
920802,0.14007038,420239.2501063175,143109.6333723859,219124.4607573696,0.7481151927185883,2.2070957e10,1752.207614509107,117755.9805297715,154579.2768,158268.9531382236,186364.4162052193,0.6377037940767659,0.853667816698592
920901,0.13245177,420239.2510859953,183246.7726757799,287754.239,0.4791889738221325,3.635283406101955e10,2131.939268147748,147049.1328611328,184281.3194796324,185436.4936834647,213288.6387667647,0.33287460971165744,0.44560525136173584
920902,0.42000592,420239.2505108007,163306.8313625136,257472.8330857531,0.6676559941842146,2.962774191277639e10,1793.237305860933,126762.4092917137,167608.8742754789,168723.0821053897,202734.2929453149,0.6415434126402985,0.8588078880009625
920903,0.10039911,420239.25,115137.2900524139,180316.3603210449,0.6062491562915966,2.45874337e10,1931.229679644108,150396.5305557251,167925.9451675415,200783.7769470215,202205.1860427856,0.26557534721052706,0.3555147735117534
920904,0.33586109,367309.2033987728,185918.9032997481,294428.8136502156,0.664426356,2.326483036706194e10,1283.847193,86683.42538,117239.9875514734,119213.0507873398,138983.3079280842,0.8825617193455336,1.1425607291263615
1000101,0.30740926,252075.1256532069,152432.0742,259474.0201,0.7235664619159196,1.499999428934892e10,1502.564035364848,89393.17758,119834.8260754463,124795.6843846678,138416.5400802946,0.06378777341030606,0.12149590154671519
1000102,0.041014243,252075.125,122828.2596,196667.7199619114,0.5075438660751388,7.659966204950195e9,1059.516531,51607.04515656829,66231.02400824428,73220.46710196137,76694.23946511745,0.03150387364637134,0.06000506845905118
1000103,0.17177349,252075.1250584868,79986.62398,122884.7129926682,0.6027268900652416,5.663611535e9,1233.47717,64831.91506767273,86358.46420288086,84922.25857162476,97051.98181915283,0.08162935613153519,0.15547857446792376
1000104,0.24443616,252075.1256089241,88301.35851182425,132382.8154845106,0.5472357306306114,6.019968249125506e9,1196.593295516185,56720.58793251399,78415.2057737973,76113.13158661654,89440.02649812419,0.07624584779420258,0.1452245136926359
1000105,0.61000866,252075.1254192702,120864.7665438891,185750.7630982066,0.7296746193599688,1.063165213567694e10,1305.681348722745,81544.12429405567,102576.4040506003,99104.70286276397,110675.4576,0.2696875057978357,0.5136706757406652
1000200,0.54311538,235795.6096563383,180804.6362941506,276731.9988835063,0.5733036421569766,1.044648016219305e10,1041.442942276115,49548.36412367539,67309.35872186697,71496.69197348284,81109.02092,0.35053112900338884,0.5018234268544394
1000301,0.46269745,332502.7188198274,79339.42248739942,196352.0013038433,0.564803307,9.557127206201084e9,1055.645642992981,56665.23500792246,80751.78217027639,94620.47747530311,100497.7823751867,1.824548248151661,2.538820570657675
1000302,0.63334972,332502.7189722834,161755.4490648116,400316.2389206111,0.5647942538438757,1.948457418391422e10,1055.643544490678,56664.85424,80751.30058,94619.29460413649,100497.1084494827,1.8244760741390835,2.538720394506769
1100101,0.28475428,598603.7512451563,102474.5543753831,158745.6524302166,0.3908780679876536,2.226344282003301e10,2059.802457383779,142670.8282045354,192316.5077268356,196785.3497,228553.4741200796,0.3095105865755832,0.36832492169007885
1100102,0.15412806,598603.7527317083,158938.6556083159,198937.2034,0.4125933538473554,1.998156549604259e10,1699.145994549686,107061.9463717483,130143.3310955866,125783.3703,142755.5094,0.19015900170234323,0.2262936707192095
1100103,0.1390598,598603.7502873181,123519.7648220259,165279.2818912895,0.4110617356547959,1.812502673929313e10,1948.396454520969,114084.8540732914,142799.9310209469,131704.3248061015,153359.1680246172,0.18575449777300862,0.22105226730129854
1100104,0.17261282,598603.7518850021,120776.3619365266,145089.383,0.2462731961941644,6.498730453992996e9,1056.645583377936,45313.05785929156,58757.34468711982,60441.40105600469,70171.24461062416,0.30260401617394705,0.3601059493098816
1100105,0.17145637,598603.75,52094.01379880984,71305.55394119327,0.2772515687953074,6.102659264488403e9,1979.171167802982,111687.4508494642,136091.9117340129,128518.2223959826,147128.0744324233,0.16133834412797324,0.19199640481428248
1100106,0.22669291,598603.7508571241,150685.8917789683,206688.8494618014,0.2300638392106293,1.533950948748926e10,1764.837886068737,91250.81891423464,112951.4177279919,107159.3150162101,123691.2589489669,0.18263839630582746,0.2173440421047108
1200101,0.63526779,210799.2188,145737.3154547215,210977.9735407829,0.2894893643388059,6.60835472e9,1163.613058388233,37459.08958625793,53799.42827415466,58413.63292694092,62319.97452545166,0.1427501624674494,0.17554704587605058
1200102,0.86714554,210799.2189951574,118044.6930028672,211193.0567978902,0.6489752421789098,9.179442585033682e9,975.5264510682848,58639.57275025097,77427.09976697263,87960.81255744195,91047.07901159984,1.725142414831697,2.1214939865602433
1200398,0.77827018,265056.8752610855,119908.9851,210737.9699674768,0.6297188439372909,1.296943518205775e10,1026.281255000372,44608.83229,75061.14101,83594.42226640867,99847.14109953522,0.47554553180647163,0.9786926391662132
1200500,0.45734286,233106.4064319402,74880.14069,164894.3594838701,0.4909337769673348,6.716490755672465e9,1089.876344331754,43504.82428138334,62398.80480663764,76956.08604568991,80192.56265367065,1.867379217602168,2.783491208775382
1200798,0.85440886,164026.7198893124,191429.1770251419,308720.8431153015,0.5261934197803835,1.390082196377882e10,596.1107081177931,29108.17857553219,52525.38488472492,48695.39670945711,65630.99383706746,0.9234319818617719,1.4419567383525842
1200901,0.60288745,231595.3286018016,115282.1623467986,201537.0950260887,0.610438168,8.144651865e9,1108.542730250397,54603.98274734546,72823.41921,81928.03216429501,89139.99892961668,2.5489277789456173,3.7135967445750717
1200902,0.1261429,231595.3281535775,158707.0000370952,329490.0000779301,0.5534505249164257,1.840833536417527e10,1289.287719933169,70904.42969475198,100614.1953234538,114234.5156385407,129675.0390778382,1.7016231141078406,2.479137454268113
1200903,0.16974963,231595.3283900047,123125.4181160622,215833.8294735209,0.5967246049627368,1.073400316747951e10,1065.785369097392,60462.89675235955,86738.44430984836,86269.32997123743,102512.3930832155,3.834693578939344,5.586862833047843
1200904,0.27824914,231595.3281913633,113042.4630846945,191677.7439689089,0.7303744745009255,8.054124907092472e9,968.6668152200258,47291.22840150645,60043.93999934359,70222.5537456854,72257.10772028651,1.9378587847958508,2.8233152623487676
1200905,0.37074959,231595.3283555564,86041.28732768471,150479.8328195665,0.6078046591197946,6.273848519373775e9,1100.178161466585,55730.95625822828,75506.12543173689,82764.966420994,91719.83943550085,2.725309380770891,3.970571928508348
1201101,0.22594504,283341.3758401786,51828.42863,75724.44695031829,0.6553522444123416,3.771575609932861e9,1673.738151799596,82313.55045330245,97409.51229032129,110950.8245046381,115781.6194679011,1.4923159501467316,2.452889489201073
1201102,0.22178861,283341.375,92597.59509930498,133773.7996,0.632779445,6.199401507491646e9,1581.444913547355,53265.60764783825,66573.65331983136,78169.11916,78711.45656,0.44873689900036295,0.7375799319076828
1201103,0.12378042,283341.3756982601,116849.6528814884,198175.3728983006,0.5231398183730605,1.071358881612413e10,1423.103319685244,44002.56238,61999.36747522338,64269.38135,74576.82128595375,0.3904351931746183,0.6417507793224422
1201104,0.15633242,283341.375,134169.2969856262,230297.9607543945,0.457748552,1.7514697247e10,1530.500144,53407.02545166016,82130.07341384888,87300.14568138123,102004.7081775665,0.3838369636901495,0.630905282548089
1201105,0.22297376,283341.375,95146.42149205343,133346.5183538438,0.5692184654344352,6.614741815671875e9,1640.002245249922,60790.41628135287,73267.25093575683,77542.91548319836,83486.03484,0.45976595982292284,0.755708519757503
1201106,0.2649959,283341.375,178926.2604456368,260361.2094306089,0.6260035127930732,1.570485936411241e10,1756.886771354348,65193.22583713332,79540.60148286242,84521.23875408917,90645.92167540149,0.5461923468207767,0.8977658404306075
1201107,0.24617393,283341.375,124255.3811289407,151476.3298803264,0.4549683313820911,4.642477423308205e9,1332.031016995717,43719.16220205219,49501.92760006769,54682.33935197949,56918.02655335423,0.28660174189788373,0.47108152182176594
1201108,0.22822297,283341.375,134269.8859655515,210208.9948,0.4335403087115614,2.0861022e10,1477.533764494937,68367.31015670195,82056.27643976478,102305.0527806683,108779.4121039025,0.39388133737462694,0.6474152075627546
1201109,0.19605592,283341.375,156794.8227890464,216612.3184390485,0.4796210925059206,1.447686460414713e10,1300.282183431682,61504.36842852132,78336.22826335253,79434.35437600588,90692.06263700553,0.5784209360893555,0.9507390968531135
1201110,0.31974664,283341.375,91712.20734311474,122103.3304863042,0.6427971356351392,8.634619129544075e9,1745.666859,82082.83389456432,99456.00154905744,103142.3744824812,114248.1094828128,0.9642562535442574,1.5849289223253975
1201111,0.16362223,283341.375,63524.14942159923,89894.92770879448,0.7084289972369548,7.372532311e9,1938.233808820656,98129.45768001216,116258.3966423561,126015.0658375242,135882.3286453607,1.0477204042602044,1.722117186650286
1201112,0.17521298,283341.3766868239,93346.6816862505,132304.3817153026,0.6619378826878259,8.564340216629827e9,1534.099909835943,65060.6182,86333.79205522288,85565.99568629629,102990.8215049352,0.8379329434346123,1.3772937648589143
1201113,0.19195545,283341.375,113360.6578739504,152724.6178916558,0.4353964003887842,7.716989691011169e9,1270.467355908058,55142.46817,66079.58083121758,71384.53868292435,75222.95815336076,0.4550860952181654,0.7480162764659409
1201114,0.14053027,283341.3767923788,88995.36023,129589.0320720077,0.4199263276907459,4.989753085960938e9,1507.508230153006,46961.15391792357,59992.76192,64453.20875173807,70597.94479441643,0.3655639620309578,0.6008701412071102
1201115,0.2390413,283341.3752931161,167245.6142128249,225810.3778062161,0.6645843005431484,1.894068359274971e10,1715.584865455587,93821.06717303144,109393.9467758208,123673.1422891838,130014.2517341679,13.475647264588362,22.14965073169598
1201116,0.18303981,283341.375,150163.3490119239,222953.3458415635,0.5229473468526193,1.388845042896639e10,1588.167863115601,59928.77690667698,75968.73694107622,82413.65693,90323.90597912719,0.427159590902384,0.7021137063860905
1201117,0.27565002,283341.375,124765.9619746208,175099.2176192999,0.7097095448225446,1.510830729423828e10,2127.560507006943,112662.8572616577,128478.8049654961,143303.3331837654,148592.2860326767,1.0848460808831313,1.7831393209239879
1201398,0.7199298417742908,169998.4249122117,190048.0565892865,325557.0885588568,0.4673746742631141,1.098187213600862e10,683.5195586791017,27472.67095842158,52256.97665997169,47455.00672371114,67404.07817730257,0.8702403048698492,1.3663938388476478
1201500,-0.046922244,222636.7658931211,196658.9400587087,390594.9849941174,0.6192398161346253,1.942128154727091e10,1226.830906462683,39422.40871799336,68786.00608775807,74600.8518041656,88686.86689219235,13.339684840240515,21.170527829804413
1201700,0.5204829528882757,174322.2503,151063.1142,310057.3438552256,0.7066366387179039,1.390491745455538e10,694.6798113184932,30828.37022855428,58659.61345126272,68052.19990800093,82619.66348009747,2.4237116613851,5.44134184671261
1201901,0.788477,228860.1877598122,195391.8576389173,306706.6461480638,0.6930143971639384,1.213952928869186e10,1088.204554874195,59749.52441,80421.52361317877,84235.17667,95499.91659659188,0.6816559165759695,1.0782661678623937
1201902,0.43451783,228860.1882742622,23057.72275,36193.94312,0.6930122022832211,1.432591269740286e9,1088.204827134227,59749.48877275836,80421.37993,84235.08751743729,95499.70794112644,0.6816043755776338,1.0781845423864942
1202101,0.38364068,354508.7502661693,104321.9577173591,261799.7434498072,0.4817026424717596,2.499859076108203e10,1896.020321188029,73986.93160712719,115209.1182163358,151180.5496,159655.2515,0.25252671805110083,0.44842289932383983
1202102,0.38875157,354508.75,163644.8015531301,321207.3318617344,0.4805863610840788,2.410781913e10,1550.967502,58746.81872218847,92586.74141645432,119730.2879395485,121406.2824451923,0.21092529117350195,0.37454966953178814
1202103,0.45550516,354508.7502425429,135425.2569,255806.4873188734,0.3961095034056417,1.278292034533008e10,1087.077112654631,60853.91803692508,89842.05494089553,103111.9178,114489.2063254653,6.4604655547297725,11.472140643336537
1202799,0.6179267184725633,145387.7579294943,164489.6061306033,266350.3183529291,0.586579766,8.948363681636236e9,725.1820737435352,29984.79417,52438.17518846567,59687.64607,71277.66319988269,0.23181744396560053,0.2587768635916181
1203101,0.75058264,204450.938,123051.2592881894,190757.0085401176,0.6298285200117041,7.554176404921429e9,995.1901732822594,60602.04454885887,70835.32665100352,81863.55531364583,85140.95804049034,0.8937448815367909,2.3159741462767207
1203102,0.43810126,204450.9375,165187.0755632705,271985.2454792569,0.418962569,8.949776709647427e9,781.8707353,28329.42398514111,37351.86240093825,41638.22079,47595.10882126472,0.09312365439297947,0.2413126854890574
1203103,0.50040841,204450.9375908248,164422.9006095058,278383.3205399909,0.5090231202229061,1.324978723940582e10,1096.286880177848,55934.56850216646,67468.94244823566,76518.26458579171,78020.07641,0.1071438473474032,0.2776433941878238
1203104,0.45142388,204450.9375,118116.0219666326,203727.0348933131,0.4760525668742033,5.621020255424359e9,962.2448340902491,37523.40800621502,48015.96575394494,51143.27582994195,54038.14882146034,0.0889682118501933,0.23054466003785945
1203105,0.34687001,204450.9377252674,163486.1917503319,259605.1962004513,0.5939443373274507,1.605321608250838e10,1539.597211901166,77751.94580867363,95406.82200455331,103957.5087830804,114986.0197109341,0.0901594049062386,0.23363137906210585
1203106,0.42771363,204450.9377820141,112099.4756372515,180415.0318323301,0.3433153397573541,7.740834234275887e9,1253.244258484518,66425.63008801163,89865.89387918598,81862.43496840952,96136.92883823857,0.22973872841438328,0.5953251173650437
1203107,0.47794229,204450.9382371552,129245.3416030346,224374.8050668843,0.6630556417968171,1.346175821037686e10,1391.297034515812,64500.38586212396,83075.11169,90464.29712663847,96215.88899927355,0.13057027499708312,0.33834863935534026
1203301,0.58374435,186123.7973379216,112873.3153,169146.9390700318,0.5252954246300292,5.011218329429348e9,1106.735693079167,48739.98781,70256.62555779942,70989.16031,86786.15199152114,0.28906594626436716,0.5652668651627999
1203302,0.36928263,186123.7969,72226.62841796875,123959.1512451172,0.4698699861764908,3.959397996e9,1007.569023132324,48851.625,69971.26367,72001.15478515625,86286.32861328125,0.042253379015503016,0.08262625144751824
1203303,0.59756911,186123.7970589838,137560.3166858572,234383.8813973659,0.4845660951137757,7.459385701974728e9,1033.843421991045,48822.29521401801,70046.95675980626,71733.63618451377,86418.95517973317,0.05471259338972667,0.10699020705048287
1203500,0.5210711904609697,250801.2347145839,120787.8156297349,225304.6520638023,0.7122566669965715,1.288264241742536e10,1219.135884,53126.01813863039,80351.14542347396,96347.77824747807,109909.3363144406,0.704125718429796,1.3382817320372709
1204798,0.7466107468800652,140398.9571187403,99062.94970603395,189372.8948197016,0.4890550242594514,5.128186947999392e9,519.5751559689763,26207.68663,49899.48996711463,43561.94698812216,62376.48647812885,0.4179096489777401,0.6658951911785466
1205199,0.73057413,154547.2306,113699.6581650263,164984.8852964925,0.5578357728908707,5.112300788e9,805.7218363,33315.49742944527,51787.89425936239,50660.91189404701,62509.56938,0.31511922990139074,0.38820386415943786
1205300,0.46565008304964817,190061.9223016168,197495.5766214253,337004.8529136243,0.7045137163028379,1.356475059203081e10,940.3496368815165,34576.60985,62946.38152,68519.0569,80770.99048845863,0.5140287995923891,0.8567852881157335
1205701,0.27949432,246279.2031,182567.8632352895,253358.5380108063,0.4779887897675437,9.838348461440216e9,966.0256978967482,43904.91297250031,53086.08215206512,55708.52434770414,61675.28941986617,0.22925657235013958,0.3907822123435883
1205702,0.23415083,246279.2031,118737.5061,178995.6815274168,0.4489634240629503,1.203441418209558e10,1540.800232103238,87417.21539819331,106534.8953070471,110714.9800900207,122459.388,0.3543058103906605,0.6039363580033745
1205703,0.28492007,246279.2034426268,148361.3403408758,223300.1289632208,0.6449676186093378,1.615446831152308e10,1445.409726,99344.20570228901,117628.5814328267,125758.9962578869,138948.6268491263,0.712571912693377,1.2146231229659203
1205704,0.3316696,246279.2034599067,173931.7127916887,245617.8750888109,0.6333435887480618,1.378876496485107e10,1194.282005,67208.93787554651,85552.82048573345,87434.89536384493,96398.20075435191,0.45105430522897183,0.76885080099206
1205705,0.29263821,246279.2032805409,136468.6404935857,200555.3898498984,0.3795438926334853,7.199314860221436e9,1159.336470598486,53619.21875997353,67913.44134347513,69235.13749719039,76943.36367,0.9189920058390959,1.5664794660224843
1205706,0.46034077,246279.2033922776,162617.3683620675,223665.1845258911,0.6890393388176594,9.771966982534515e9,1109.604883614752,54310.29986490434,72447.41273659896,74609.14445294454,87662.39006455301,1.8061568270283777,3.078707584551627
1205707,0.29994166,246279.2031,125551.1010038289,183183.8790680072,0.5216944265389624,7.086715411334185e9,1303.688709835992,62031.14836836551,80215.95108134061,82359.96523278982,92599.04661847485,0.5164448448265365,0.8803127263187411
1205708,0.45914,246279.2034413618,74071.14850122426,115374.2344904475,0.7212458261315863,6.481552901295341e9,1621.616579081862,69957.12507644865,97172.42199507004,98394.07824787503,110614.9688953957,1.807941789787306,3.0817495914084563
1205709,0.444049,246279.2034035405,195169.8575,302463.3968598924,0.7167059831439921,1.659333185557255e10,1614.370549119281,69775.53243273031,96785.89640958095,98028.52327440237,110204.6299504256,1.7107977539500285,2.9161617873668746
1205710,0.28575805,246279.2031696512,113254.2417497635,173072.7789468765,0.40805492,1.2011509882e10,1630.188543319702,92240.44156455994,111751.3079185486,116454.8662605286,128925.0744590759,0.3396656040176267,0.5789812852705019
1205711,0.49250746,246279.2031,75385.75546741486,111968.1934223175,0.6365811121377192,4.877115978e9,1486.644608840346,66588.66855,89971.57266521454,91584.21541595459,102963.7927856445,0.8773459408198314,1.495491664926911
1205998,0.7539649,282777.2735674685,211660.9638,466100.8079,0.4909337874540012,1.898525965214179e10,1089.876403799788,43504.82659038347,62398.80673314919,76956.09264191921,80192.57038601793,0.05630022423310199,0.10412985598259888
1206100,0.79357016,243306.3752603123,163607.0453,311962.0754859619,0.5801236161672482,1.753806763717057e10,1166.507542814375,48145.21450950905,75368.73849529025,104216.4414832575,113642.5169650822,0.48949347372473023,0.9829050519116646
1206901,0.5111772036738038,244064.7972880003,120438.8975,198083.1328875614,0.6034447249559127,7.218144115604538e9,1653.040666189099,47410.60160965306,73881.2578080334,75696.10313231267,90278.71483541052,0.043841112937816035,0.05891117446442999
1206902,0.48500579739710414,244064.7971949173,114039.9200612363,207614.6144392913,0.6263615456850966,9.396996687e9,1281.934121527745,39809.45755273675,65900.95877392593,74501.6262931904,84948.02774503085,0.03089938064969825,0.04152081019576141
1206903,0.53636861,244064.7972245988,75311.28900649433,124728.8502005143,0.6470330362380816,5.950526765996559e9,1131.192039244472,49261.05376917294,75772.73682848719,80516.84531854969,92807.36942,0.05427861308042496,0.07293647769040759
1207101,0.26951864,241748.8437583986,116467.0502757119,335216.8031,0.4378763692156524,1.751715677946755e10,1575.122014768167,50880.86176908139,85014.32976765526,94204.84255327591,103205.4762529519,1.642157239462081,4.524522595448617
1207102,0.30492991,241748.8438,43191.56787109375,85365.98047,0.5550639741122723,3.990621632e9,1475.827377319336,48646.97656,68750.89648,85834.40380859375,88112.49219,1.697153821725443,4.676052425125974
1207103,0.48862526,241748.8440397682,251042.6439893246,323267.6038767695,0.6463903920621306,1.167059077415234e10,1218.20362,51674.74199092388,66950.15209394693,74224.61245262623,78547.38199543953,2.7396809620849365,7.548455121194885
1207104,0.36402354,241748.8438,140422.1484871374,241129.6028388548,0.3935544759119232,8.472656221814697e9,1252.589099513229,53802.96169795422,70661.52415606147,78199.13121491205,82136.87475228775,1.2684991655894384,3.495008866925409
1207105,0.24912195,241748.8440883549,129469.0419842966,263543.1668313658,0.5520693663823377,1.712593628078852e10,1471.717253862421,57390.18928635718,89877.29991229218,123031.6438760176,122800.5688263982,3.463294119797953,9.542174931855232
1207106,0.4151262,241748.8438253182,116317.7784812299,240803.4995206872,0.5628621443287442,1.174922112780636e10,1505.518150654299,48289.34109872791,69737.84782712559,87210.45703359922,89809.08372067116,1.7527403083431548,4.829203073521351
1207301,0.70009607,212203.9690503223,155288.4018165449,250024.0687,0.7286736129192152,1.363759157573675e10,969.2561805645508,66478.84282156202,90574.67836376748,103611.6816754734,112408.8409263388,0.10952373562425753,0.1528232469724624
1207302,0.44939187,212203.9688,138794.5999703407,198953.9563758373,0.2532567005546298,6.784803599421875e9,969.3554267138243,35048.66210174561,50131.90097236633,48926.87995,59952.30800247192,0.01123261904768741,0.015673365118255626
1208101,0.34586784,281776.4064538061,145642.7515865798,263870.3456797092,0.5828472425486018,1.210278050585318e10,1340.090770483516,52985.45318526129,83219.54475586888,85167.62219450364,100775.8909014425,2.2787263133003015,3.1174992319845836
1208102,0.21699561,281776.4063,132202.1580982208,245424.2845432758,0.5342205674969591,1.095289479104688e10,1212.495741859078,38102.88422250748,62472.30529403687,75603.56754684448,85550.28943443298,0.29575765142834043,0.4046226321278717
1208103,0.32325816,281776.4068,129149.2705334596,223287.6599134869,0.5913370292141858,1.498407503050662e10,1430.265504638181,63190.12823548864,99025.77764147255,111634.8776660687,128745.7212584529,2.3808091329631527,3.2571576068367896
