State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,State20,PUMA20,GEOID20,GISJOIN20,State20_Name,PUMA20_Name,PUMA10_Pop10,PUMA20_Pop10,Part_Pop10,pPUMA10_Pop10,pPUMA20_Pop10,PUMA10_Pop20,PUMA20_Pop20,Part_Pop20,pPUMA10_Pop20,pPUMA20_Pop20,PUMA10_Land,PUMA20_Land,Part_Land,pPUMA10_Land,pPUMA20_Land
01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert & Franklin Counties","186,695","178,841","178,841",95.79,100,"190,134","182,904","182,904",96.2,100,"5,402,914,269","4,907,736,657","4,907,736,657",90.83,100
01,00100,0100100,G01000100,Alabama,"Lauderdale, Colbert, Franklin & Marion (Northeast) Counties",01,01000,0101000,G01001000,Alabama,"Cullman, Marion & Winston Counties","186,695","135,666","7,854",4.21,5.79,"190,134","140,747","7,230",3.8,5.14,"5,402,914,269","5,413,280,343","495,177,612",9.17,9.15
01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),01,00200,0100200,G01000200,Alabama,Limestone County,"171,821","82,782","82,782",48.18,100,"211,374","103,570","103,570",49,100,"2,680,358,329","1,450,296,914","1,450,296,914",54.11,100
01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),01,00401,0100401,G01000401,Alabama,Madison County (North & East)--Huntsville City (East),"171,821","94,513","78,768",45.84,83.34,"211,374","113,502","90,998",43.05,80.17,"2,680,358,329","1,165,630,934","996,424,703",37.18,85.48
01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),01,00402,0100402,G01000402,Alabama,"Huntsville (North & Far West), Madison (East) & Triana Cities","171,821","129,190","10,266",5.97,7.95,"211,374","153,097","16,741",7.92,10.93,"2,680,358,329","467,760,017","231,381,168",8.63,49.47
01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),01,00403,0100403,G01000403,Alabama,Huntsville City (Central & South),"171,821","101,526",5,0,0,"211,374","107,983",65,0.03,0.06,"2,680,358,329","163,234,632","2,253,780",0.08,1.38
01,00200,0100200,G01000200,Alabama,Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest),47,03000,4703000,G47003000,Tennessee,"Lawrence, Giles & Wayne Counties--Lawrenceburg city","171,821","108,451",0,0,0,"211,374","111,685",0,0,0,"2,680,358,329","6,886,841,133","1,764",0,0
01,00301,0100301,G01000301,Alabama,Huntsville (North) & Madison (East) Cities,01,00402,0100402,G01000402,Alabama,"Huntsville (North & Far West), Madison (East) & Triana Cities","118,924","129,190","118,924",100,92.05,"136,356","153,097","136,356",100,89.07,"236,202,913","467,760,017","236,202,913",100,50.5
01,00302,0100302,G01000302,Alabama,Huntsville City (Central & South),01,00401,0100401,G01000401,Alabama,Madison County (North & East)--Huntsville City (East),"101,522","94,513",0,0,0,"107,919","113,502",0,0,0,"161,118,283","1,165,630,934",125,0,0
01,00302,0100302,G01000302,Alabama,Huntsville City (Central & South),01,00402,0100402,G01000402,Alabama,"Huntsville (North & Far West), Madison (East) & Triana Cities","101,522","129,190",0,0,0,"107,919","153,097",0,0,0,"161,118,283","467,760,017","175,936",0.11,0.04
01,00302,0100302,G01000302,Alabama,Huntsville City (Central & South),01,00403,0100403,G01000403,Alabama,Huntsville City (Central & South),"101,522","101,526","101,521",100,100,"107,919","107,983","107,918",100,99.94,"161,118,283","163,234,632","160,941,144",99.89,98.59
01,00302,0100302,G01000302,Alabama,Huntsville City (Central & South),01,00501,0100501,G01000501,Alabama,Marshall & Madison (Far Southeast) Counties,"101,522","102,601",1,0,0,"107,919","111,183",1,0,0,"161,118,283","1,745,042,850","1,078",0,0
01,00400,0100400,G01000400,Alabama,DeKalb & Jackson Counties,01,00600,0100600,G01000600,Alabama,DeKalb & Jackson Counties,"124,336","124,336","124,336",100,100,"124,187","124,187","124,187",100,100,"4,804,664,916","4,804,664,916","4,804,664,916",100,100
01,00500,0100500,G01000500,Alabama,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),01,00401,0100401,G01000401,Alabama,Madison County (North & East)--Huntsville City (East),"118,345","94,513","15,745",13.3,16.66,"133,686","113,502","22,504",16.83,19.83,"1,914,287,586","1,165,630,934","169,206,106",8.84,14.52
01,00500,0100500,G01000500,Alabama,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),01,00403,0100403,G01000403,Alabama,Huntsville City (Central & South),"118,345","101,526",0,0,0,"133,686","107,983",0,0,0,"1,914,287,586","163,234,632","39,708",0,0.02
01,00500,0100500,G01000500,Alabama,Marshall & Madison (Southeast) Counties--Huntsville City (Far Southeast),01,00501,0100501,G01000501,Alabama,Marshall & Madison (Far Southeast) Counties,"118,345","102,601","102,600",86.7,100,"133,686","111,183","111,182",83.17,100,"1,914,287,586","1,745,042,850","1,745,041,772",91.16,100
01,00600,0100600,G01000600,Alabama,Morgan & Lawrence Counties--Decatur City,01,00300,0100300,G01000300,Alabama,Morgan & Lawrence Counties--Decatur City,"153,829","153,829","153,829",100,100,"156,494","156,494","156,494",100,100,"3,290,201,795","3,290,201,795","3,290,201,795",100,100
01,00700,0100700,G01000700,Alabama,Cullman & Winston Counties,01,01000,0101000,G01001000,Alabama,"Cullman, Marion & Winston Counties","104,890","135,666","104,890",100,77.31,"111,406","140,747","111,406",100,79.15,"3,490,620,282","5,413,280,343","3,490,620,282",100,64.48
01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,01,00900,0100900,G01000900,Alabama,St. Clair & Blount Counties,"140,915","140,648","140,648",99.81,100,"150,782","150,237","150,237",99.64,100,"3,306,622,913","3,306,018,822","3,306,018,822",99.98,100
01,00800,0100800,G01000800,Alabama,St. Clair & Blount Counties,01,01402,0101402,G01001402,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities","140,915","125,280",267,0.19,0.21,"150,782","133,581",545,0.36,0.41,"3,306,622,913","561,759,067","604,091",0.02,0.11
01,00900,0100900,G01000900,Alabama,Etowah County,01,00700,0100700,G01000700,Alabama,Etowah & Cherokee Counties,"104,430","130,419","104,430",100,80.07,"103,436","128,407","103,436",100,80.55,"1,385,916,770","2,819,537,620","1,385,916,770",100,49.15
01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",01,00700,0100700,G01000700,Alabama,Etowah & Cherokee Counties,"160,097","130,419","25,989",16.23,19.93,"158,379","128,407","24,971",15.77,19.45,"7,860,507,659","2,819,537,620","1,433,620,850",18.24,50.85
01,01000,0101000,G01001000,Alabama,"Talladega, Cherokee, Randolph, Cleburne & Clay Counties",01,01600,0101600,G01001600,Alabama,"Talladega, Randolph, Cleburne & Clay Counties","160,097","134,108","134,108",83.77,100,"158,379","133,408","133,408",84.23,100,"7,860,507,659","6,426,886,809","6,426,886,809",81.76,100
01,01100,0101100,G01001100,Alabama,Calhoun County,01,00800,0100800,G01000800,Alabama,Calhoun County,"118,572","118,572","118,572",100,100,"116,441","116,441","116,441",100,100,"1,569,246,127","1,569,246,127","1,569,246,127",100,100
01,01200,0101200,G01001200,Alabama,Shelby County,01,01401,0101401,G01001401,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities","195,085","110,728",23,0.01,0.02,"223,011","118,409",8,0,0.01,"2,034,459,358","1,105,370,023","99,221",0,0.01
01,01200,0101200,G01001200,Alabama,Shelby County,01,01404,0101404,G01001404,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities","195,085","170,182",77,0.04,0.05,"223,011","185,090",56,0.03,0.03,"2,034,459,358","353,375,249","129,937",0.01,0.04
01,01200,0101200,G01001200,Alabama,Shelby County,01,01501,0101501,G01001501,Alabama,"Shelby County (North)--Hoover (South), Alabaster (North) & Pelham Cities","195,085","122,709","122,686",62.89,99.98,"223,011","137,436","137,359",61.59,99.94,"2,034,459,358","611,994,010","611,945,055",30.08,99.99
01,01200,0101200,G01001200,Alabama,Shelby County,01,01502,0101502,G01001502,Alabama,Shelby (South and East) and Chilton Counties--Alabaster (South) & Chelsea Cities,"195,085","115,942","72,299",37.06,62.36,"223,011","130,602","85,588",38.38,65.53,"2,034,459,358","3,216,723,980","1,422,285,145",69.91,44.22
01,01301,0101301,G01001301,Alabama,Birmingham City (West),01,01401,0101401,G01001401,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities","100,833","110,728",0,0,0,"87,320","118,409",1,0,0,"109,704,340","1,105,370,023","162,437",0.15,0.01
01,01301,0101301,G01001301,Alabama,Birmingham City (West),01,01403,0101403,G01001403,Alabama,Birmingham City,"100,833","202,961","100,833",100,49.68,"87,320","187,166","87,319",100,46.65,"109,704,340","244,972,012","109,541,903",99.85,44.72
01,01302,0101302,G01001302,Alabama,Birmingham City (East),01,01403,0101403,G01001403,Alabama,Birmingham City,"102,098","202,961","102,084",99.99,50.3,"99,825","187,166","99,812",99.99,53.33,"135,231,576","244,972,012","135,043,533",99.86,55.13
01,01302,0101302,G01001302,Alabama,Birmingham City (East),01,01404,0101404,G01001404,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities","102,098","170,182",14,0.01,0.01,"99,825","185,090",13,0.01,0.01,"135,231,576","353,375,249","188,043",0.14,0.05
01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",01,01403,0101403,G01001403,Alabama,Birmingham City,"170,145","202,961",44,0.03,0.02,"185,100","187,166",35,0.02,0.02,"353,113,130","244,972,012","17,888",0.01,0.01
01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",01,01404,0101404,G01001404,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities","170,145","170,182","170,091",99.97,99.95,"185,100","185,090","185,020",99.96,99.96,"353,113,130","353,375,249","353,057,269",99.98,99.91
01,01303,0101303,G01001303,Alabama,"Jefferson County (Southeast)--Hoover (North), Vestavia Hills & Homewood Cities",01,01501,0101501,G01001501,Alabama,"Shelby County (North)--Hoover (South), Alabaster (North) & Pelham Cities","170,145","122,709",11,0.01,0.01,"185,100","137,436",44,0.02,0.03,"353,113,130","611,994,010","37,973",0.01,0.01
01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",01,01301,0101301,G01001301,Alabama,"Jefferson (Northwest) & Walker Counties--Adamsville, Warrior & Graysville Cities","174,673","116,683","49,660",28.43,42.56,"183,511","115,817","50,475",27.51,43.58,"1,174,538,816","2,662,133,491","613,140,925",52.2,23.03
01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",01,01401,0101401,G01001401,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities","174,673","110,728",0,0,0,"183,511","118,409",0,0,0,"1,174,538,816","1,105,370,023",0,0,0
01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",01,01402,0101402,G01001402,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities","174,673","125,280","125,013",71.57,99.79,"183,511","133,581","133,036",72.49,99.59,"1,174,538,816","561,759,067","561,154,976",47.78,99.89
01,01304,0101304,G01001304,Alabama,"Jefferson County (Northeast)--Trussville, Center Point & Gardendale Cities",01,01403,0101403,G01001403,Alabama,Birmingham City,"174,673","202,961",0,0,0,"183,511","187,166",0,0,0,"1,174,538,816","244,972,012","242,915",0.02,0.1
01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",01,01301,0101301,G01001301,Alabama,"Jefferson (Northwest) & Walker Counties--Adamsville, Warrior & Graysville Cities","110,717","116,683",0,0,0,"118,433","115,817",0,0,0,"1,105,479,986","2,662,133,491","234,866",0.02,0.01
01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",01,01401,0101401,G01001401,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities","110,717","110,728","110,705",99.99,99.98,"118,433","118,409","118,401",99.97,99.99,"1,105,479,986","1,105,370,023","1,105,108,365",99.97,99.98
01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",01,01403,0101403,G01001403,Alabama,Birmingham City,"110,717","202,961",0,0,0,"118,433","187,166",0,0,0,"1,105,479,986","244,972,012","125,773",0.01,0.05
01,01305,0101305,G01001305,Alabama,"Jefferson County (West)--Bessemer, Hueytown & Pleasant Grove Cities",01,01501,0101501,G01001501,Alabama,"Shelby County (North)--Hoover (South), Alabaster (North) & Pelham Cities","110,717","122,709",12,0.01,0.01,"118,433","137,436",32,0.03,0.02,"1,105,479,986","611,994,010","10,982",0,0
01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",01,01000,0101000,G01001000,Alabama,"Cullman, Marion & Winston Counties","121,750","135,666","22,922",18.83,16.9,"117,746","140,747","22,111",18.78,15.71,"6,668,478,087","5,413,280,343","1,427,482,449",21.41,26.37
01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",01,01100,0101100,G01001100,Alabama,West Alabama,"121,750","134,061","31,805",26.12,23.72,"117,746","125,892","30,293",25.73,24.06,"6,668,478,087","15,302,024,455","3,192,237,938",47.87,20.86
01,01400,0101400,G01001400,Alabama,"Walker, Marion (South & West), Fayette & Lamar Counties",01,01301,0101301,G01001301,Alabama,"Jefferson (Northwest) & Walker Counties--Adamsville, Warrior & Graysville Cities","121,750","116,683","67,023",55.05,57.44,"117,746","115,817","65,342",55.49,56.42,"6,668,478,087","2,662,133,491","2,048,757,700",30.72,76.96
01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),01,01100,0101100,G01001100,Alabama,West Alabama,"103,773","134,061","19,746",19.03,14.73,"125,264","125,892","19,123",15.27,15.19,"5,514,983,119","15,302,024,455","2,282,835,039",41.39,14.92
01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),01,01201,0101201,G01001201,Alabama,Tuscaloosa County (Outer)--Northport City (North & West),"103,773","79,576","79,576",76.68,100,"125,264","101,012","101,012",80.64,100,"5,514,983,119","3,220,860,536","3,220,622,987",58.4,99.99
01,01500,0101500,G01001500,Alabama,Tuscaloosa (Outer) & Pickens Counties--Northport City (North & West),01,01202,0101202,G01001202,Alabama,Tuscaloosa & Northport (Southeast) Cities,"103,773","115,080","4,451",4.29,3.87,"125,264","126,024","5,129",4.09,4.07,"5,514,983,119","200,120,634","11,525,093",0.21,5.76
01,01600,0101600,G01001600,Alabama,Tuscaloosa & Northport (Southeast) Cities,01,01201,0101201,G01001201,Alabama,Tuscaloosa County (Outer)--Northport City (North & West),"110,629","79,576",0,0,0,"120,895","101,012",0,0,0,"188,833,090","3,220,860,536","237,549",0.13,0.01
01,01600,0101600,G01001600,Alabama,Tuscaloosa & Northport (Southeast) Cities,01,01202,0101202,G01001202,Alabama,Tuscaloosa & Northport (Southeast) Cities,"110,629","115,080","110,629",100,96.13,"120,895","126,024","120,895",100,95.93,"188,833,090","200,120,634","188,595,541",99.87,94.24
01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",01,01100,0101100,G01001100,Alabama,West Alabama,"136,921","134,061","82,510",60.26,61.55,"123,449","125,892","76,476",61.95,60.75,"14,225,807,286","15,302,024,455","9,826,951,478",69.08,64.22
01,01700,0101700,G01001700,Alabama,"Dallas, Bibb, Marengo, Hale, Sumter, Perry & Greene Counties",01,01700,0101700,G01001700,Alabama,"Autauga, Dallas, Lowndes & Perry Counties","136,921","120,281","54,411",39.74,45.24,"123,449","116,089","46,973",38.05,40.46,"14,225,807,286","7,793,141,806","4,398,855,808",30.92,56.45
01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",01,01502,0101502,G01001502,Alabama,Shelby (South and East) and Chilton Counties--Alabaster (South) & Chelsea Cities,"131,013","115,942","43,643",33.31,37.64,"131,484","130,602","45,014",34.24,34.47,"6,881,169,404","3,216,723,980","1,794,438,835",26.08,55.78
01,01800,0101800,G01001800,Alabama,"Chilton, Tallapoosa, Chambers & Coosa Counties",01,02000,0102000,G01002000,Alabama,"Tallapoosa, Chambers, Macon, Coosa & Bullock Counties","131,013","119,736","87,370",66.69,72.97,"131,484","116,359","86,470",65.76,74.31,"6,881,169,404","8,276,249,630","5,086,730,569",73.92,61.46
01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,01,02101,0102101,G01002101,Alabama,Lee County (West)--Auburn & Opelika Cities,"140,247","98,584","98,584",70.29,100,"174,241","127,904","127,904",73.41,100,"1,573,528,082","1,087,466,743","1,087,466,743",69.11,100
01,01900,0101900,G01001900,Alabama,Lee County--Auburn City,01,02201,0102201,G01002201,Alabama,Lee (East) & Russell Counties--Phenix City & Smiths Station Cities,"140,247","94,610","41,663",29.71,44.04,"174,241","105,520","46,337",26.59,43.91,"1,573,528,082","2,146,713,833","486,061,339",30.89,22.64
01,02000,0102000,G01002000,Alabama,Montgomery City & Pike Road Town (North),01,01801,0101801,G01001801,Alabama,Montgomery City (West),"196,534","119,054","110,981",56.47,93.22,"196,519","109,409","102,570",52.19,93.75,"342,869,912","491,264,908","136,445,821",39.8,27.77
01,02000,0102000,G01002000,Alabama,Montgomery City & Pike Road Town (North),01,01802,0101802,G01001802,Alabama,Montgomery City (East) & Pike Road Town (Northwest),"196,534","96,879","85,553",43.53,88.31,"196,519","105,471","93,949",47.81,89.08,"342,869,912","314,723,915","206,424,062",60.2,65.59
01,02000,0102000,G01002000,Alabama,Montgomery City & Pike Road Town (North),01,01901,0101901,G01001901,Alabama,Elmore & Montgomery (South & Far East) Counties,"196,534","92,733",0,0,0,"196,519","102,051",0,0,0,"342,869,912","2,830,002,725",29,0,0
01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",01,01700,0101700,G01001700,Alabama,"Autauga, Dallas, Lowndes & Perry Counties","178,002","120,281","65,870",37.01,54.76,"189,528","116,089","69,116",36.47,59.54,"6,687,407,634","7,793,141,806","3,394,285,998",50.76,43.55
01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",01,01801,0101801,G01001801,Alabama,Montgomery City (West),"178,002","119,054","8,073",4.54,6.78,"189,528","109,409","6,839",3.61,6.25,"6,687,407,634","491,264,908","354,819,087",5.31,72.23
01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",01,01802,0101802,G01001802,Alabama,Montgomery City (East) & Pike Road Town (Northwest),"178,002","96,879","11,326",6.36,11.69,"189,528","105,471","11,522",6.08,10.92,"6,687,407,634","314,723,915","108,299,853",1.62,34.41
01,02100,0102100,G01002100,Alabama,"Elmore, Autauga, Montgomery (Outer) & Lowndes Counties",01,01901,0101901,G01001901,Alabama,Elmore & Montgomery (South & Far East) Counties,"178,002","92,733","92,733",52.1,100,"189,528","102,051","102,051",53.84,100,"6,687,407,634","2,830,002,725","2,830,002,696",42.32,100
01,02200,0102200,G01002200,Alabama,Southwest Alabama,01,02600,0102600,G01002600,Alabama,Southwest Alabama,"143,558","143,558","143,558",100,100,"129,866","129,866","129,866",100,100,"17,977,925,892","17,977,925,892","17,977,925,892",100,100
01,02300,0102300,G01002300,Alabama,"Coffee, Covington, Butler & Crenshaw Counties",01,02400,0102400,G01002400,Alabama,Coffee & Dale Counties,"122,566","100,199","49,948",40.75,49.85,"123,280","102,791","53,465",43.37,52.01,"8,016,686,975","3,211,842,094","1,758,565,928",21.94,54.75
01,02300,0102300,G01002300,Alabama,"Coffee, Covington, Butler & Crenshaw Counties",01,02500,0102500,G01002500,Alabama,"Covington, Pike, Barbour, Butler & Crenshaw Counties","122,566","132,974","72,618",59.25,54.61,"123,280","128,047","69,815",56.63,54.52,"8,016,686,975","10,290,926,565","6,258,121,047",78.06,60.81
01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",01,02000,0102000,G01002000,Alabama,"Tallapoosa, Chambers, Macon, Coosa & Bullock Counties","145,669","119,736","32,366",22.22,27.03,"147,304","116,359","29,889",20.29,25.69,"8,882,977,073","8,276,249,630","3,189,519,061",35.91,38.54
01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",01,02201,0102201,G01002201,Alabama,Lee (East) & Russell Counties--Phenix City & Smiths Station Cities,"145,669","94,610","52,947",36.35,55.96,"147,304","105,520","59,183",40.18,56.09,"8,882,977,073","2,146,713,833","1,660,652,494",18.69,77.36
01,02400,0102400,G01002400,Alabama,"Russell, Pike, Barbour, Macon & Bullock Counties",01,02500,0102500,G01002500,Alabama,"Covington, Pike, Barbour, Butler & Crenshaw Counties","145,669","132,974","60,356",41.43,45.39,"147,304","128,047","58,232",39.53,45.48,"8,882,977,073","10,290,926,565","4,032,805,518",45.4,39.19
01,02500,0102500,G01002500,Alabama,"Houston, Dale, Geneva & Henry Counties--Dothan City",01,02300,0102300,G01002300,Alabama,"Houston, Geneva & Henry Counties--Dothan City","195,890","145,639","145,639",74.35,100,"200,333","151,007","151,007",75.38,100,"5,897,886,479","4,444,610,313","4,444,610,313",75.36,100
01,02500,0102500,G01002500,Alabama,"Houston, Dale, Geneva & Henry Counties--Dothan City",01,02400,0102400,G01002400,Alabama,Coffee & Dale Counties,"195,890","100,199","50,251",25.65,50.15,"200,333","102,791","49,326",24.62,47.99,"5,897,886,479","3,211,842,094","1,453,276,166",24.64,45.25
01,02600,0102600,G01002600,Alabama,Baldwin County,01,02701,0102701,G01002701,Alabama,"Baldwin County (North)--Daphne, Fairhope & Spanish Fort Cities","182,265","94,597","94,597",51.9,100,"231,767","118,618","118,618",51.18,100,"4,117,656,199","2,777,531,326","2,777,531,326",67.45,100
01,02600,0102600,G01002600,Alabama,Baldwin County,01,02702,0102702,G01002702,Alabama,"Baldwin County (South)--Foley, Gulf Shores & Robertsdale Cities","182,265","87,668","87,668",48.1,100,"231,767","113,149","113,149",48.82,100,"4,117,656,199","1,340,124,873","1,340,124,873",32.55,100
01,02701,0102701,G01002701,Alabama,Mobile City (East),01,02803,0102803,G01002803,Alabama,Mobile City (East),"110,765","158,230","110,765",100,70,"99,034","145,879","99,034",100,67.89,"159,099,655","227,006,336","159,099,655",100,70.09
01,02702,0102702,G01002702,Alabama,Mobile City (West),01,02802,0102802,G01002802,Alabama,Mobile City (West) & Tillmans Corner CDP,"107,285","121,882","59,821",55.76,49.08,"110,642","129,797","63,798",57.66,49.15,"147,420,465","327,044,185","79,528,574",53.95,24.32
01,02702,0102702,G01002702,Alabama,Mobile City (West),01,02803,0102803,G01002803,Alabama,Mobile City (East),"107,285","158,230","47,464",44.24,30,"110,642","145,879","46,844",42.34,32.11,"147,420,465","227,006,336","67,891,891",46.05,29.91
01,02703,0102703,G01002703,Alabama,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",01,02801,0102801,G01002801,Alabama,Mobile County (Outer)--Prichard & Saraland Cities,"194,942","132,880","132,880",68.16,100,"205,133","139,133","139,133",67.83,100,"2,877,544,019","2,630,013,618","2,630,013,618",91.4,100
01,02703,0102703,G01002703,Alabama,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",01,02802,0102802,G01002802,Alabama,Mobile City (West) & Tillmans Corner CDP,"194,942","121,882","62,061",31.84,50.92,"205,133","129,797","65,999",32.17,50.85,"2,877,544,019","327,044,185","247,515,611",8.6,75.68
01,02703,0102703,G01002703,Alabama,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City",01,02803,0102803,G01002803,Alabama,Mobile City (East),"194,942","158,230",1,0,0,"205,133","145,879",1,0,0,"2,877,544,019","227,006,336","14,790",0,0.01
02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),"132,542","132,547","132,542",100,100,"131,984","131,989","131,984",100,100,"2,675,403,732","2,674,628,825","2,669,908,084",99.79,99.82
02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),"132,542","159,284",0,0,0,"131,984","159,258",0,0,0,"2,675,403,732","1,745,962,524","4,505,548",0.17,0.26
02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,"132,542","144,389",0,0,0,"131,984","165,880",0,0,0,"2,675,403,732","105,475,670,461","990,100",0.04,0
02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),"159,284","132,547",0,0,0,"159,258","131,989",0,0,0,"1,745,005,117","2,674,628,825","3,149,992",0.18,0.12
02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),"159,284","159,284","159,284",100,100,"159,258","159,258","159,258",100,100,"1,745,005,117","1,745,962,524","1,740,072,105",99.72,99.66
02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,"159,284","144,389",0,0,0,"159,258","165,880",0,0,0,"1,745,005,117","105,475,670,461","1,392,525",0.08,0
02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),02,00300,0200300,G02000300,Alaska,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska","159,284","164,301",0,0,0,"159,258","163,324",0,0,0,"1,745,005,117","231,459,912,388","390,495",0.02,0
02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,02,00101,0200101,G02000101,Alaska,Anchorage Municipality (North),"144,395","132,547",5,0,0,"165,887","131,989",5,0,0,"105,599,122,389","2,674,628,825","1,570,749",0,0.06
02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,02,00102,0200102,G02000102,Alaska,Anchorage Municipality (South),"144,395","159,284",0,0,0,"165,887","159,258",0,0,0,"105,599,122,389","1,745,962,524","34,113",0,0
02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,"144,395","144,389","144,389",100,100,"165,887","165,880","165,880",100,100,"105,599,122,389","105,475,670,461","105,430,870,322",99.84,99.96
02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,02,00300,0200300,G02000300,Alaska,"Greater Fairbanks, Greater Juneau, Ketchikan Gateway Borough & Road-Connected Alaska","144,395","164,301",1,0,0,"165,887","163,324",2,0,0,"105,599,122,389","231,459,912,388","10,113,464",0.01,0
02,00200,0200200,G02000200,Alaska,Matanuska-Susitna & Kenai Peninsula Boroughs,02,00400,0200400,G02000400,Alaska,Subsistence Alaska,"144,395","109,710",0,0,0,"165,887","112,940",0,0,0,"105,599,122,389","1,137,584,935,740","156,533,741",0.15,0.01
